STORAGE_IN,CONSTANT_HEAD_IN,RECHARGE_IN,STREAM_LEAKAGE_IN,MNW2_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,RECHARGE_OUT,STREAM_LEAKAGE_OUT,MNW2_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY,WellNum
0.0,264.7524108886719,914428.75,192054.03125,2000.5350341796875,1108748.0,0.0,55704.4765625,0.0,1051056.875,1989.5684814453125,1108751.0,-3.0,-0.0,238
0.0,264.7524108886719,914428.75,192054.046875,2000.6221923828125,1108748.125,0.0,55704.47265625,0.0,1051056.875,1989.671630859375,1108751.0,-2.875,-0.0,239
0.0,264.752685546875,914428.75,192054.15625,2001.6319580078125,1108749.25,0.0,55704.359375,0.0,1051057.125,1990.6500244140625,1108752.125,-2.875,-0.0,24
0.0,264.7524108886719,914428.75,192054.09375,1999.66650390625,1108747.25,0.0,55704.46875,0.0,1051057.0,1988.7169189453125,1108750.25,-3.0,-0.0,240
0.0,264.7524108886719,914428.75,192054.125,2001.6240234375,1108749.25,0.0,55704.46875,0.0,1051057.0,1990.66552734375,1108752.125,-2.875,-0.0,241
0.0,264.7524108886719,914428.75,192054.140625,2001.625732421875,1108749.25,0.0,55704.46875,0.0,1051057.0,1990.6715087890625,1108752.125,-2.875,-0.0,242
0.0,264.7524108886719,914428.75,192054.15625,2001.633056640625,1108749.25,0.0,55704.46875,0.0,1051057.0,1990.665771484375,1108752.125,-2.875,-0.0,243
0.0,264.7524108886719,914428.75,192054.1875,2001.6336669921875,1108749.375,0.0,55704.46875,0.0,1051057.125,1990.656494140625,1108752.25,-2.875,-0.0,244
0.0,264.7524108886719,914428.75,192054.21875,2001.62841796875,1108749.375,0.0,55704.46875,0.0,1051057.125,1990.6553955078125,1108752.25,-2.875,-0.0,245
0.0,264.7524108886719,914428.75,192054.28125,2001.6146240234375,1108749.375,0.0,55704.46484375,0.0,1051057.125,1990.663330078125,1108752.25,-2.875,-0.0,246
0.0,264.7524108886719,914428.75,192054.328125,2000.963134765625,1108748.875,0.0,55704.46484375,0.0,1051057.125,1990.0765380859375,1108751.75,-2.875,-0.0,247
0.0,264.7524108886719,914428.75,192054.34375,2001.612548828125,1108749.5,0.0,55704.46484375,0.0,1051057.25,1990.6673583984375,1108752.375,-2.875,-0.0,248
0.0,264.7524108886719,914428.75,192054.140625,2001.6292724609375,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.64599609375,1108752.125,-2.875,-0.0,249
0.0,264.7528991699219,914428.75,192054.21875,2001.6353759765625,1108749.375,0.0,55704.29296875,0.0,1051057.25,1990.6641845703125,1108752.125,-2.75,-0.0,25
0.0,264.7524108886719,914428.75,192054.21875,2001.6290283203125,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.653564453125,1108752.25,-2.875,-0.0,250
0.0,264.7524108886719,914428.75,192054.40625,2000.03466796875,1108747.875,0.0,55704.4765625,0.0,1051057.25,1989.0579833984375,1108750.75,-2.875,-0.0,251
0.0,264.7524108886719,914428.75,192054.203125,2001.4052734375,1108749.125,0.0,55704.4765625,0.0,1051057.125,1990.4371337890625,1108752.0,-2.875,-0.0,252
0.0,264.7524108886719,914428.75,192054.15625,2001.61767578125,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.65869140625,1108752.125,-2.875,-0.0,253
0.0,264.7524108886719,914428.75,192054.125,2001.6104736328125,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6475830078125,1108752.125,-2.875,-0.0,254
0.0,264.7524108886719,914428.75,192054.078125,1999.43994140625,1108747.125,0.0,55704.4765625,0.0,1051057.0,1988.484619140625,1108750.0,-2.875,-0.0,255
0.0,264.7524108886719,914428.75,192054.046875,2001.586181640625,1108749.125,0.0,55704.4765625,0.0,1051056.875,1990.6251220703125,1108752.0,-2.875,-0.0,256
0.0,264.7524108886719,914428.75,192054.046875,2001.3033447265625,1108748.75,0.0,55704.4765625,0.0,1051056.875,1990.33349609375,1108751.75,-3.0,-0.0,257
0.0,264.7524108886719,914428.75,192054.0625,2001.5970458984375,1108749.125,0.0,55704.4765625,0.0,1051056.875,1990.62646484375,1108752.0,-2.875,-0.0,258
0.0,264.7524108886719,914428.75,192054.0625,2001.264892578125,1108748.75,0.0,55704.4765625,0.0,1051056.875,1990.3055419921875,1108751.625,-2.875,-0.0,259
0.0,264.75311279296875,914428.75,192054.296875,2001.637939453125,1108749.375,0.0,55704.25390625,0.0,1051057.375,1990.6654052734375,1108752.25,-2.875,-0.0,26
0.0,264.7524108886719,914428.75,192054.078125,2001.6201171875,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6507568359375,1108752.125,-2.875,-0.0,260
0.0,264.7524108886719,914428.75,192054.09375,2001.6171875,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6619873046875,1108752.125,-2.875,-0.0,261
0.0,264.7524108886719,914428.75,192054.078125,2000.4923095703125,1108748.125,0.0,55704.4765625,0.0,1051056.875,1989.5860595703125,1108751.0,-2.875,-0.0,262
0.0,264.7524108886719,914428.75,192054.046875,2000.404296875,1108747.875,0.0,55704.4765625,0.0,1051056.875,1989.4600830078125,1108750.875,-3.0,-0.0,263
0.0,264.7524108886719,914428.75,192054.015625,2000.7431640625,1108748.25,0.0,55704.4765625,0.0,1051056.875,1989.7640380859375,1108751.125,-2.875,-0.0,264
0.0,264.7524108886719,914428.75,192054.015625,2000.6737060546875,1108748.125,0.0,55704.4765625,0.0,1051056.875,1989.693115234375,1108751.125,-3.0,-0.0,265
0.0,264.7524108886719,914428.75,192054.046875,2001.6181640625,1108749.125,0.0,55704.47265625,0.0,1051057.0,1990.644287109375,1108752.125,-3.0,-0.0,266
0.0,264.7524108886719,914428.75,192054.078125,2001.6270751953125,1108749.25,0.0,55704.47265625,0.0,1051057.0,1990.662841796875,1108752.125,-2.875,-0.0,267
0.0,264.7524108886719,914428.75,192054.078125,2001.62939453125,1108749.25,0.0,55704.47265625,0.0,1051057.0,1990.66552734375,1108752.125,-2.875,-0.0,268
0.0,264.7524108886719,914428.75,192054.078125,2001.635009765625,1108749.25,0.0,55704.47265625,0.0,1051057.0,1990.6497802734375,1108752.125,-2.875,-0.0,269
0.0,264.75250244140625,914428.75,192054.6875,2001.6273193359375,1108749.875,0.0,55704.46875,0.0,1051057.625,1990.6444091796875,1108752.75,-2.875,-0.0,27
0.0,264.7524108886719,914428.75,192054.09375,2001.635986328125,1108749.25,0.0,55704.47265625,0.0,1051057.0,1990.645751953125,1108752.125,-2.875,-0.0,270
0.0,264.7524108886719,914428.75,192054.125,2001.6319580078125,1108749.25,0.0,55704.47265625,0.0,1051057.0,1990.644287109375,1108752.125,-2.875,-0.0,271
0.0,264.7524108886719,914428.75,192054.203125,2001.61865234375,1108749.375,0.0,55704.46875,0.0,1051057.125,1990.6497802734375,1108752.25,-2.875,-0.0,272
0.0,264.7524108886719,914428.75,192054.25,2000.5621337890625,1108748.25,0.0,55704.46875,0.0,1051057.0,1989.6656494140625,1108751.125,-2.875,-0.0,273
0.0,264.7524108886719,914428.75,192054.28125,2001.6103515625,1108749.375,0.0,55704.46875,0.0,1051057.125,1990.65185546875,1108752.25,-2.875,-0.0,274
0.0,264.7524108886719,914428.75,192054.3125,2001.6124267578125,1108749.375,0.0,55704.46875,0.0,1051057.25,1990.644775390625,1108752.375,-3.0,-0.0,275
0.0,264.7524108886719,914428.75,192054.328125,2001.615966796875,1108749.5,0.0,55704.46875,0.0,1051057.25,1990.6591796875,1108752.375,-2.875,-0.0,276
0.0,264.7524108886719,914428.75,192054.328125,2001.6199951171875,1108749.5,0.0,55704.46875,0.0,1051057.25,1990.6546630859375,1108752.375,-2.875,-0.0,277
0.0,264.7524108886719,914428.75,192054.1875,2001.6317138671875,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.649169921875,1108752.25,-2.875,-0.0,278
0.0,264.7524108886719,914428.75,192054.25,2001.62646484375,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.64599609375,1108752.25,-2.875,-0.0,279
0.0,264.75250244140625,914428.75,192054.5,2001.6239013671875,1108749.625,0.0,55704.46484375,0.0,1051057.375,1990.6492919921875,1108752.5,-2.875,-0.0,28
0.0,264.7524108886719,914428.75,192054.21875,2000.917724609375,1108748.625,0.0,55704.4765625,0.0,1051057.0,1989.9993896484375,1108751.5,-2.875,-0.0,280
0.0,264.7524108886719,914428.75,192054.171875,2001.615966796875,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6561279296875,1108752.125,-2.875,-0.0,281
0.0,264.7524108886719,914428.75,192054.140625,2001.601318359375,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.644775390625,1108752.125,-2.875,-0.0,282
0.0,264.7524108886719,914428.75,192054.109375,2001.5657958984375,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.611083984375,1108752.125,-2.875,-0.0,283
0.0,264.7524108886719,914428.75,192054.078125,2001.536376953125,1108749.125,0.0,55704.4765625,0.0,1051056.875,1990.5836181640625,1108752.0,-2.875,-0.0,284
0.0,264.7524108886719,914428.75,192054.0625,2001.5693359375,1108749.125,0.0,55704.4765625,0.0,1051056.875,1990.609375,1108752.0,-2.875,-0.0,285
0.0,264.7524108886719,914428.75,192054.09375,2001.593994140625,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.632080078125,1108752.125,-2.875,-0.0,286
0.0,264.7524108886719,914428.75,192054.125,2001.610595703125,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6593017578125,1108752.125,-2.875,-0.0,287
0.0,264.7524108886719,914428.75,192054.171875,2001.6192626953125,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6546630859375,1108752.125,-2.875,-0.0,288
0.0,264.7524108886719,914428.75,192054.15625,2001.1795654296875,1108748.75,0.0,55704.4765625,0.0,1051057.0,1990.2786865234375,1108751.75,-3.0,-0.0,289
0.0,264.7524108886719,914428.75,192054.1875,2000.072998046875,1108747.875,0.0,55704.46875,0.0,1051057.125,1989.1046142578125,1108750.75,-2.875,-0.0,29
0.0,264.7524108886719,914428.75,192054.109375,2001.617919921875,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.666259765625,1108752.125,-2.875,-0.0,290
0.0,264.7524108886719,914428.75,192054.078125,2001.618896484375,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.668701171875,1108752.125,-2.875,-0.0,291
0.0,264.7524108886719,914428.75,192054.046875,2001.5159912109375,1108749.0,0.0,55704.4765625,0.0,1051056.875,1990.5457763671875,1108751.875,-2.875,-0.0,292
0.0,264.7524108886719,914428.75,192054.0,2000.1402587890625,1108747.625,0.0,55704.4765625,0.0,1051056.875,1989.15185546875,1108750.5,-2.875,-0.0,293
0.0,264.7524108886719,914428.75,192054.015625,2000.255126953125,1108747.75,0.0,55704.4765625,0.0,1051056.875,1989.271728515625,1108750.625,-2.875,-0.0,294
0.0,264.7524108886719,914428.75,192054.03125,2001.63330078125,1108749.125,0.0,55704.47265625,0.0,1051056.875,1990.6558837890625,1108752.0,-2.875,-0.0,295
0.0,264.7524108886719,914428.75,192054.046875,2001.6329345703125,1108749.125,0.0,55704.47265625,0.0,1051057.0,1990.650390625,1108752.125,-3.0,-0.0,296
0.0,264.7524108886719,914428.75,192054.0625,2001.6326904296875,1108749.125,0.0,55704.47265625,0.0,1051057.0,1990.6448974609375,1108752.125,-3.0,-0.0,297
0.0,264.7524108886719,914428.75,192054.0625,2001.634765625,1108749.125,0.0,55704.47265625,0.0,1051057.0,1990.6397705078125,1108752.125,-3.0,-0.0,298
0.0,264.7524108886719,914428.75,192054.09375,2001.6292724609375,1108749.25,0.0,55704.47265625,0.0,1051057.0,1990.6439208984375,1108752.125,-2.875,-0.0,299
0.0,264.7626953125,914428.75,192054.078125,2001.630859375,1108749.25,0.0,55703.9140625,0.0,1051057.625,1990.6346435546875,1108752.125,-2.875,-0.0,3
0.0,264.7524108886719,914428.75,192054.078125,2001.6251220703125,1108749.25,0.0,55704.4609375,0.0,1051057.0,1990.6431884765625,1108752.125,-2.875,-0.0,30
0.0,264.7524108886719,914428.75,192054.0625,2000.598388671875,1108748.125,0.0,55704.4765625,0.0,1051056.875,1989.6298828125,1108751.0,-2.875,-0.0,300
0.0,264.7524108886719,914428.75,192054.171875,2000.737060546875,1108748.375,0.0,55704.47265625,0.0,1051057.0,1989.7908935546875,1108751.25,-2.875,-0.0,301
0.0,264.7524108886719,914428.75,192054.21875,2001.6141357421875,1108749.375,0.0,55704.47265625,0.0,1051057.125,1990.6439208984375,1108752.25,-2.875,-0.0,302
0.0,264.7524108886719,914428.75,192054.265625,2001.1044921875,1108748.875,0.0,55704.47265625,0.0,1051057.125,1990.1624755859375,1108751.75,-2.875,-0.0,303
0.0,264.7524108886719,914428.75,192054.28125,2001.613037109375,1108749.375,0.0,55704.47265625,0.0,1051057.125,1990.656982421875,1108752.25,-2.875,-0.0,304
0.0,264.7524108886719,914428.75,192054.296875,2001.617919921875,1108749.375,0.0,55704.47265625,0.0,1051057.125,1990.6519775390625,1108752.25,-2.875,-0.0,305
0.0,264.7524108886719,914428.75,192054.171875,2001.6248779296875,1108749.25,0.0,55704.4765625,0.0,1051057.125,1990.6505126953125,1108752.25,-3.0,-0.0,306
0.0,264.7524108886719,914428.75,192054.1875,2001.617919921875,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.646728515625,1108752.25,-2.875,-0.0,307
0.0,264.7524108886719,914428.75,192054.1875,2001.612548828125,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.6512451171875,1108752.125,-2.75,-0.0,308
0.0,264.7524108886719,914428.75,192054.171875,2001.5899658203125,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6444091796875,1108752.125,-2.875,-0.0,309
0.0,264.752685546875,914428.75,192054.140625,2001.636474609375,1108749.25,0.0,55704.37109375,0.0,1051057.125,1990.6571044921875,1108752.125,-2.875,-0.0,31
0.0,264.7524108886719,914428.75,192054.140625,2001.532958984375,1108749.125,0.0,55704.4765625,0.0,1051057.0,1990.595458984375,1108752.125,-3.0,-0.0,310
0.0,264.7524108886719,914428.75,192054.109375,2000.6636962890625,1108748.25,0.0,55704.4765625,0.0,1051056.875,1989.84130859375,1108751.25,-3.0,-0.0,311
0.0,264.7524108886719,914428.75,192054.078125,2001.4326171875,1108749.0,0.0,55704.4765625,0.0,1051057.0,1990.4736328125,1108752.0,-3.0,-0.0,312
0.0,264.7524108886719,914428.75,192054.125,2001.5802001953125,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6304931640625,1108752.125,-2.875,-0.0,313
0.0,264.7524108886719,914428.75,192054.15625,2001.611083984375,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6630859375,1108752.125,-2.875,-0.0,314
0.0,264.7524108886719,914428.75,192054.1875,2001.61572265625,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.66845703125,1108752.125,-2.75,-0.0,315
0.0,264.7524108886719,914428.75,192054.140625,2001.6156005859375,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6759033203125,1108752.125,-2.875,-0.0,316
0.0,264.7524108886719,914428.75,192054.09375,2001.6180419921875,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6710205078125,1108752.125,-2.875,-0.0,317
0.0,264.7524108886719,914428.75,192054.0625,2001.318603515625,1108748.875,0.0,55704.4765625,0.0,1051056.875,1990.362060546875,1108751.75,-2.875,-0.0,318
0.0,264.7524108886719,914428.75,192054.03125,1999.973388671875,1108747.5,0.0,55704.4765625,0.0,1051056.875,1989.0303955078125,1108750.375,-2.875,-0.0,319
0.0,264.75299072265625,914428.75,192054.203125,2001.6385498046875,1108749.375,0.0,55704.32421875,0.0,1051057.25,1990.6561279296875,1108752.25,-2.875,-0.0,32
0.0,264.7524108886719,914428.75,192054.015625,2000.226318359375,1108747.75,0.0,55704.4765625,0.0,1051056.875,1989.2489013671875,1108750.625,-2.875,-0.0,320
0.0,264.7524108886719,914428.75,192054.015625,2000.3216552734375,1108747.875,0.0,55704.4765625,0.0,1051056.875,1989.354736328125,1108750.75,-2.875,-0.0,321
0.0,264.7524108886719,914428.75,192054.03125,2001.6337890625,1108749.125,0.0,55704.4765625,0.0,1051056.875,1990.641845703125,1108752.0,-2.875,-0.0,322
0.0,264.7524108886719,914428.75,192054.0625,2001.633056640625,1108749.125,0.0,55704.4765625,0.0,1051057.0,1990.64013671875,1108752.125,-3.0,-0.0,323
0.0,264.7524108886719,914428.75,192054.03125,2000.2198486328125,1108747.75,0.0,55704.4765625,0.0,1051056.875,1989.2498779296875,1108750.625,-2.875,-0.0,324
0.0,264.7524108886719,914428.75,192054.125,2001.6256103515625,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6407470703125,1108752.125,-2.875,-0.0,325
0.0,264.7524108886719,914428.75,192054.140625,2001.6199951171875,1108749.25,0.0,55704.47265625,0.0,1051057.0,1990.639892578125,1108752.125,-2.875,-0.0,326
0.0,264.7524108886719,914428.75,192054.078125,2000.567138671875,1108748.25,0.0,55704.4765625,0.0,1051057.0,1989.61572265625,1108751.125,-2.875,-0.0,327
0.0,264.7524108886719,914428.75,192054.171875,2001.602294921875,1108749.25,0.0,55704.47265625,0.0,1051057.0,1990.656005859375,1108752.125,-2.875,-0.0,328
0.0,264.7524108886719,914428.75,192054.234375,2001.6123046875,1108749.375,0.0,55704.47265625,0.0,1051057.125,1990.6422119140625,1108752.25,-2.875,-0.0,329
0.0,264.7524108886719,914428.75,192054.5625,2001.280029296875,1108749.25,0.0,55704.46875,0.0,1051057.375,1990.346923828125,1108752.25,-3.0,-0.0,33
0.0,264.7524108886719,914428.75,192054.265625,2001.6103515625,1108749.375,0.0,55704.47265625,0.0,1051057.125,1990.638427734375,1108752.25,-2.875,-0.0,330
0.0,264.7524108886719,914428.75,192054.28125,2001.6151123046875,1108749.375,0.0,55704.47265625,0.0,1051057.125,1990.6474609375,1108752.25,-2.875,-0.0,331
0.0,264.7524108886719,914428.75,192054.296875,2001.6220703125,1108749.375,0.0,55704.47265625,0.0,1051057.125,1990.642578125,1108752.25,-2.875,-0.0,332
0.0,264.7524108886719,914428.75,192054.1875,2001.6219482421875,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.6392822265625,1108752.25,-2.875,-0.0,333
0.0,264.7524108886719,914428.75,192054.203125,2001.6141357421875,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.65283203125,1108752.25,-2.875,-0.0,334
0.0,264.7524108886719,914428.75,192054.203125,2001.591796875,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.6353759765625,1108752.125,-2.75,-0.0,335
0.0,264.7524108886719,914428.75,192054.171875,2000.9462890625,1108748.625,0.0,55704.4765625,0.0,1051057.0,1990.041748046875,1108751.5,-2.875,-0.0,336
0.0,264.7524108886719,914428.75,192054.140625,2001.4991455078125,1108749.125,0.0,55704.4765625,0.0,1051057.0,1990.56396484375,1108752.125,-3.0,-0.0,337
0.0,264.7524108886719,914428.75,192054.09375,2000.3487548828125,1108748.0,0.0,55704.4765625,0.0,1051057.0,1989.386474609375,1108750.875,-2.875,-0.0,338
0.0,264.7524108886719,914428.75,192054.15625,2001.585693359375,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.637451171875,1108752.125,-2.875,-0.0,339
0.0,264.7524108886719,914428.75,192054.671875,2000.30859375,1108748.375,0.0,55704.47265625,0.0,1051057.5,1989.3465576171875,1108751.375,-3.0,-0.0,34
0.0,264.7524108886719,914428.75,192054.171875,2001.611328125,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.654541015625,1108752.125,-2.875,-0.0,340
0.0,264.7524108886719,914428.75,192054.1875,2001.61181640625,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.6766357421875,1108752.125,-2.75,-0.0,341
0.0,264.7524108886719,914428.75,192054.1875,2001.6142578125,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.678955078125,1108752.125,-2.75,-0.0,342
0.0,264.7524108886719,914428.75,192054.15625,2001.616943359375,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6790771484375,1108752.125,-2.875,-0.0,343
0.0,264.7524108886719,914428.75,192054.109375,2001.61865234375,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.676513671875,1108752.125,-2.875,-0.0,344
0.0,264.7524108886719,914428.75,192054.078125,2001.6209716796875,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.66357421875,1108752.125,-2.875,-0.0,345
0.0,264.7524108886719,914428.75,192054.046875,2001.6226806640625,1108749.125,0.0,55704.4765625,0.0,1051056.875,1990.6558837890625,1108752.0,-2.875,-0.0,346
0.0,264.7524108886719,914428.75,192054.015625,2000.5108642578125,1108748.0,0.0,55704.4765625,0.0,1051056.875,1989.5460205078125,1108750.875,-2.875,-0.0,347
0.0,264.7524108886719,914428.75,192054.0,2000.54736328125,1108748.0,0.0,55704.4765625,0.0,1051056.875,1989.5655517578125,1108751.0,-3.0,-0.0,348
0.0,264.7524108886719,914428.75,192054.0,2000.2947998046875,1108747.75,0.0,55704.4765625,0.0,1051056.875,1989.2962646484375,1108750.625,-2.875,-0.0,349
0.0,264.7524108886719,914428.75,192054.234375,2001.6285400390625,1108749.375,0.0,55704.46875,0.0,1051057.125,1990.659912109375,1108752.25,-2.875,-0.0,35
0.0,264.7524108886719,914428.75,192054.25,2000.2088623046875,1108748.0,0.0,55704.4765625,0.0,1051057.125,1989.230224609375,1108750.875,-2.875,-0.0,350
0.0,264.7524108886719,914428.75,192054.21875,2001.62353515625,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.6363525390625,1108752.25,-2.875,-0.0,351
0.0,264.7524108886719,914428.75,192054.1875,2001.6195068359375,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.6326904296875,1108752.25,-2.875,-0.0,352
0.0,264.7524108886719,914428.75,192054.15625,2001.6002197265625,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6258544921875,1108752.125,-2.875,-0.0,353
0.0,264.7524108886719,914428.75,192054.15625,2001.105224609375,1108748.75,0.0,55704.4765625,0.0,1051056.75,1990.30615234375,1108751.5,-2.75,-0.0,354
0.0,264.7524108886719,914428.75,192054.21875,2001.6170654296875,1108749.375,0.0,55704.47265625,0.0,1051057.0,1990.6446533203125,1108752.125,-2.75,-0.0,355
0.0,264.7524108886719,914428.75,192054.34375,2000.0103759765625,1108747.875,0.0,55704.47265625,0.0,1051057.125,1989.075439453125,1108750.75,-2.875,-0.0,356
0.0,264.7524108886719,914428.75,192054.25,2001.6170654296875,1108749.375,0.0,55704.47265625,0.0,1051057.125,1990.6414794921875,1108752.25,-2.875,-0.0,357
0.0,264.7524108886719,914428.75,192054.28125,2001.619873046875,1108749.375,0.0,55704.47265625,0.0,1051057.125,1990.6483154296875,1108752.25,-2.875,-0.0,358
0.0,264.7524108886719,914428.75,192054.3125,2001.62451171875,1108749.375,0.0,55704.4765625,0.0,1051057.25,1990.640380859375,1108752.375,-3.0,-0.0,359
0.0,264.7524108886719,914428.75,192054.09375,2001.631103515625,1108749.25,0.0,55704.46875,0.0,1051057.0,1990.64111328125,1108752.125,-2.875,-0.0,36
0.0,264.7524108886719,914428.75,192054.265625,2001.61474609375,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.641845703125,1108752.25,-2.875,-0.0,360
0.0,264.7524108886719,914428.75,192054.265625,2001.5986328125,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.6448974609375,1108752.25,-2.875,-0.0,361
0.0,264.7524108886719,914428.75,192054.21875,2001.577392578125,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.6219482421875,1108752.25,-2.875,-0.0,362
0.0,264.7524108886719,914428.75,192054.171875,2001.5621337890625,1108749.125,0.0,55704.4765625,0.0,1051057.0,1990.6060791015625,1108752.125,-3.0,-0.0,363
0.0,264.7524108886719,914428.75,192054.0625,2000.117919921875,1108747.625,0.0,55704.4765625,0.0,1051057.0,1989.138427734375,1108750.625,-3.0,-0.0,364
0.0,264.7524108886719,914428.75,192054.25,2000.2913818359375,1108748.0,0.0,55704.4765625,0.0,1051057.125,1989.349365234375,1108751.0,-3.0,-0.0,365
0.0,264.7524108886719,914428.75,192054.203125,2001.6092529296875,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.6671142578125,1108752.125,-2.75,-0.0,366
0.0,264.7524108886719,914428.75,192054.203125,2001.6114501953125,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.687744140625,1108752.25,-2.875,-0.0,367
0.0,264.7524108886719,914428.75,192054.1875,2001.6123046875,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.6953125,1108752.25,-2.875,-0.0,368
0.0,264.7524108886719,914428.75,192054.15625,2001.614990234375,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.685302734375,1108752.125,-2.875,-0.0,369
0.0,264.7524108886719,914428.75,192054.015625,2000.01123046875,1108747.5,0.0,55704.46484375,0.0,1051056.875,1989.0374755859375,1108750.375,-2.875,-0.0,37
0.0,264.7524108886719,914428.75,192054.09375,2001.6231689453125,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6658935546875,1108752.125,-2.875,-0.0,370
0.0,264.7524108886719,914428.75,192054.046875,2001.6268310546875,1108749.125,0.0,55704.4765625,0.0,1051056.875,1990.653564453125,1108752.0,-2.875,-0.0,371
0.0,264.7524108886719,914428.75,192054.015625,2000.3543701171875,1108747.875,0.0,55704.4765625,0.0,1051056.875,1989.377197265625,1108750.75,-2.875,-0.0,372
0.0,264.7524108886719,914428.75,192054.015625,2000.824462890625,1108748.375,0.0,55704.4765625,0.0,1051056.875,1989.854248046875,1108751.25,-2.875,-0.0,373
0.0,264.7524108886719,914428.75,192054.0,2000.5528564453125,1108748.0,0.0,55704.4765625,0.0,1051056.875,1989.5555419921875,1108750.875,-2.875,-0.0,374
0.0,264.7524108886719,914428.75,192054.09375,2001.63134765625,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.635498046875,1108752.125,-2.875,-0.0,375
0.0,264.7524108886719,914428.75,192054.28125,2001.6287841796875,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.6353759765625,1108752.25,-2.875,-0.0,376
0.0,264.7524108886719,914428.75,192054.296875,2001.6219482421875,1108749.375,0.0,55704.4765625,0.0,1051057.25,1990.6370849609375,1108752.375,-3.0,-0.0,377
0.0,264.7524108886719,914428.75,192054.203125,2001.61474609375,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.644775390625,1108752.25,-2.875,-0.0,378
0.0,264.7524108886719,914428.75,192054.171875,2001.611572265625,1108749.25,0.0,55704.4765625,0.0,1051057.0,1990.6552734375,1108752.125,-2.875,-0.0,379
0.0,264.7525939941406,914428.75,192054.0625,2001.6368408203125,1108749.125,0.0,55704.4296875,0.0,1051057.0,1990.654541015625,1108752.0,-2.875,-0.0,38
0.0,264.7524108886719,914428.75,192054.1875,2001.6138916015625,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.66064453125,1108752.125,-2.75,-0.0,380
0.0,264.7524108886719,914428.75,192054.0625,2000.7178955078125,1108748.25,0.0,55704.4765625,0.0,1051056.875,1989.7523193359375,1108751.125,-2.875,-0.0,381
0.0,264.7524108886719,914428.75,192054.1875,2001.617431640625,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.637451171875,1108752.125,-2.75,-0.0,382
0.0,264.7524108886719,914428.75,192054.203125,2001.614990234375,1108749.375,0.0,55704.4765625,0.0,1051057.0,1990.65625,1108752.125,-2.75,-0.0,383
0.0,264.7524108886719,914428.75,192054.234375,2001.622314453125,1108749.375,0.0,55704.4765625,0.0,1051057.125,1990.6339111328125,1108752.25,-2.875,-0.0,384
