"SegNum","frac_depletion","WellNum","time_days","dist_wellToStream_m","Tr_bulk_m2d","S_bulk","lmda_m2d"
260,0.018,421,18143,3233.863,11.449,0.27,133.44
261,0.036,421,18143,2945.481,9.371,0.27,118.186
262,0.07,421,18143,2951.773,13.714,0.275,93.412
263,0.017,421,18143,5302.176,52.457,0.27,81.653
264,0.04,421,18143,3623.121,24.536,0.27,66.514
265,0.053,421,18143,2414.583,14.174,0.27,82.856
277,0.025,421,18143,6134.926,55.57,0.27,53.74
278,0.041,421,18143,3822.821,48.06,0.27,69.038
280,0.039,421,18143,3463.515,37.002,0.27,68.15
281,0.033,421,18143,3155.351,30.934,0.27,70.383
282,0.161,421,18143,2268.472,17.104,0.27,94.139
283,0.033,421,18143,2651.555,13.289,0.27,93.733
285,0.046,421,18143,3506.17,44.618,0.282,83.426
287,0.066,421,18143,2194.589,21.12,0.27,71.061
288,0.026,421,18143,3277.737,20.492,0.271,90.941
289,0.026,421,18143,3502.041,24.088,0.273,89.053
109,0.07,422,258,3100.326,30.929,0.27,77.287
110,0.163,422,258,3173.795,38.403,0.27,85.288
260,0.056,422,258,2582.781,33.009,0.27,133.44
261,0.099,422,258,2503.968,34.982,0.27,118.186
262,0.159,422,258,2611.625,56.176,0.271,93.412
265,0.162,422,258,1881.249,37.754,0.27,82.856
282,0.17,422,258,3180.129,51.031,0.27,94.139
283,0.043,422,258,3379.68,53.903,0.27,93.733
287,0.08,422,258,2978.688,21.387,0.27,71.061
108,0.039,422,3543,3136.367,28.597,0.27,66.753
109,0.055,422,3543,3100.326,30.929,0.27,77.287
110,0.128,422,3543,3173.795,38.403,0.27,85.288
183,0.011,422,3543,3726.694,30.256,0.27,82.624
259,0.049,422,3543,2957.561,34.53,0.27,134.109
260,0.044,422,3543,2582.781,33.009,0.27,133.44
261,0.077,422,3543,2503.968,34.982,0.27,118.186
262,0.125,422,3543,2611.625,56.176,0.271,93.412
264,0.102,422,3543,2838.144,13.503,0.27,66.514
265,0.127,422,3543,1881.249,37.754,0.27,82.856
271,0.012,422,3543,3726.558,19.27,0.27,82.087
282,0.133,422,3543,3180.129,51.031,0.27,94.139
283,0.033,422,3543,3379.68,53.903,0.27,93.733
287,0.063,422,3543,2978.688,21.387,0.27,71.061
107,0.018,422,18143,5591.561,26.511,0.272,40.383
108,0.061,422,18143,3136.367,28.597,0.27,66.753
109,0.037,422,18143,3100.326,30.929,0.27,77.287
110,0.086,422,18143,3173.795,38.403,0.27,85.288
111,0.016,422,18143,5213.202,48.262,0.27,111.879
112,0.01,422,18143,6306.662,49.421,0.27,129.457
182,0.024,422,18143,4774.136,27.006,0.27,61.29
183,0.03,422,18143,3726.694,30.256,0.27,82.624
257,0.032,422,18143,3743.403,37.493,0.27,101.594
259,0.033,422,18143,2957.561,34.53,0.27,134.109
260,0.03,422,18143,2582.781,33.009,0.27,133.44
261,0.052,422,18143,2503.968,34.982,0.27,118.186
262,0.085,422,18143,2611.625,56.176,0.271,93.412
263,0.018,422,18143,5234.971,93.426,0.272,81.653
264,0.069,422,18143,2838.144,13.503,0.27,66.514
265,0.086,422,18143,1881.249,37.754,0.27,82.856
278,0.032,422,18143,4564.949,46.158,0.27,69.038
280,0.026,422,18143,4311.703,46.405,0.27,68.15
281,0.021,422,18143,4138.899,47.645,0.27,70.383
282,0.09,422,18143,3180.129,51.031,0.27,94.139
283,0.023,422,18143,3379.68,53.903,0.27,93.733
285,0.038,422,18143,4141.157,91.379,0.273,83.426
287,0.042,422,18143,2978.688,21.387,0.27,71.061
288,0.021,422,18143,3879.887,44.539,0.271,90.941
289,0.02,422,18143,4141.187,45.114,0.271,89.053
109,0.105,423,258,2132.295,52.069,0.27,77.287
110,0.215,423,258,2173.805,46.916,0.27,85.288
260,0.056,423,258,2194.478,9.371,0.27,133.44
261,0.082,423,258,2259.049,9.804,0.27,118.186
262,0.115,423,258,2632.148,27.815,0.273,93.412
264,0.168,423,258,2066.369,25.813,0.27,66.514
265,0.145,423,258,1802.216,14.166,0.27,82.856
282,0.076,423,258,4132.516,9.371,0.27,94.139
287,0.038,423,258,3863.8,62.861,0.27,71.061
108,0.102,423,3543,2232.9,45.921,0.27,66.753
109,0.084,423,3543,2132.295,52.069,0.27,77.287
110,0.173,423,3543,2173.805,46.916,0.27,85.288
257,0.039,423,3543,3071.994,17.882,0.27,101.594
259,0.053,423,3543,2515.069,10.909,0.27,134.109
260,0.045,423,3543,2194.478,9.371,0.27,133.44
261,0.066,423,3543,2259.049,9.804,0.27,118.186
262,0.093,423,3543,2632.148,27.815,0.273,93.412
264,0.136,423,3543,2066.369,25.813,0.27,66.514
265,0.117,423,3543,1802.216,14.166,0.27,82.856
282,0.061,423,3543,4132.516,9.371,0.27,94.139
287,0.031,423,3543,3863.8,62.861,0.27,71.061
107,0.021,423,18143,4663.889,60.085,0.271,40.383
108,0.088,423,18143,2232.9,45.921,0.27,66.753
109,0.064,423,18143,2132.295,52.069,0.27,77.287
110,0.132,423,18143,2173.805,46.916,0.27,85.288
111,0.018,423,18143,4413.228,34.182,0.27,111.879
112,0.011,423,18143,5641.355,25.339,0.27,129.457
182,0.019,423,18143,4979.122,45.093,0.27,61.29
183,0.022,423,18143,4149.236,32.96,0.27,82.624
257,0.039,423,18143,3071.994,17.882,0.27,101.594
259,0.04,423,18143,2515.069,10.909,0.27,134.109
260,0.035,423,18143,2194.478,9.371,0.27,133.44
261,0.05,423,18143,2259.049,9.804,0.27,118.186
262,0.071,423,18143,2632.148,27.815,0.273,93.412
263,0.015,423,18143,5340.349,76.46,0.283,81.653
264,0.103,423,18143,2066.369,25.813,0.27,66.514
265,0.089,423,18143,1802.216,14.166,0.27,82.856
278,0.021,423,18143,5391.063,35.409,0.27,69.038
280,0.016,423,18143,5209.542,25.23,0.27,68.15
281,0.012,423,18143,5128.814,18.921,0.27,70.383
282,0.047,423,18143,4132.516,9.371,0.27,94.139
283,0.013,423,18143,4220.632,15.265,0.27,93.733
285,0.025,423,18143,4899.503,43.604,0.274,83.426
287,0.023,423,18143,3863.8,62.861,0.27,71.061
288,0.013,423,18143,4622.065,93.009,0.27,90.941
289,0.012,423,18143,4902.507,95.734,0.27,89.053
109,0.193,424,258,1213.85,34.329,0.27,77.287
110,0.342,424,258,1173.835,38.328,0.271,85.288
257,0.057,424,258,2619.395,31.205,0.27,101.594
260,0.036,424,258,2217.395,35.978,0.27,133.44
261,0.044,424,258,2385.788,41.949,0.27,118.186
262,0.064,424,258,3005.964,63.03,0.271,93.412
264,0.183,424,258,1385.922,12.553,0.274,66.514
265,0.08,424,258,2226.402,34.193,0.27,82.856
108,0.137,424,3543,1461.124,37.334,0.27,66.753
109,0.158,424,3543,1213.85,34.329,0.27,77.287
110,0.281,424,3543,1173.835,38.328,0.271,85.288
257,0.047,424,3543,2619.395,31.205,0.27,101.594
259,0.042,424,3543,2429.242,34.277,0.27,134.109
260,0.03,424,3543,2217.395,35.978,0.27,133.44
261,0.036,424,3543,2385.788,41.949,0.27,118.186
262,0.052,424,3543,3005.964,63.03,0.271,93.412
264,0.15,424,3543,1385.922,12.553,0.274,66.514
265,0.066,424,3543,2226.402,34.193,0.27,82.856
82,0.021,424,18143,5351.231,33.079,0.274,118.726
107,0.022,424,18143,3773.35,39.336,0.274,40.383
108,0.13,424,18143,1461.124,37.334,0.27,66.753
109,0.137,424,18143,1213.85,34.329,0.27,77.287
110,0.243,424,18143,1173.835,38.328,0.271,85.288
111,0.018,424,18143,3711.562,39.152,0.27,111.879
182,0.012,424,18143,5365.718,16.326,0.27,61.29
183,0.014,424,18143,4748.059,10.146,0.27,82.624
257,0.041,424,18143,2619.395,31.205,0.27,101.594
259,0.037,424,18143,2429.242,34.277,0.27,134.109
260,0.026,424,18143,2217.395,35.978,0.27,133.44
261,0.031,424,18143,2385.788,41.949,0.27,118.186
262,0.045,424,18143,3005.964,63.03,0.271,93.412
264,0.13,424,18143,1385.922,12.553,0.274,66.514
265,0.057,424,18143,2226.402,34.193,0.27,82.856
282,0.023,424,18143,5092.231,51.018,0.27,94.139
287,0.012,424,18143,4794.3,20.136,0.27,71.061
108,0.039,425,258,1091.02,48.608,0.27,66.753
109,0.154,425,258,457.877,60.545,0.27,77.287
110,0.759,425,258,174.03,61.493,0.273,85.288
257,0.013,425,258,2507.053,57.125,0.27,101.594
264,0.035,425,258,1146.524,70.937,0.278,66.514
108,0.064,425,3543,1091.02,48.608,0.27,66.753
109,0.15,425,3543,457.877,60.545,0.27,77.287
110,0.739,425,3543,174.03,61.493,0.273,85.288
257,0.012,425,3543,2507.053,57.125,0.27,101.594
264,0.034,425,3543,1146.524,70.937,0.278,66.514
108,0.064,425,18143,1091.02,48.608,0.27,66.753
109,0.15,425,18143,457.877,60.545,0.27,77.287
110,0.739,425,18143,174.03,61.493,0.273,85.288
257,0.012,425,18143,2507.053,57.125,0.27,101.594
264,0.034,425,18143,1146.524,70.937,0.278,66.514
82,0.02,426,258,3846.189,38.191,0.282,118.726
84,0.015,426,258,4119.266,17.811,0.271,90.25
107,0.031,426,258,2282.715,31.604,0.273,40.383
108,0.173,426,258,1202.504,16.155,0.27,66.753
109,0.137,426,258,674.509,14.625,0.271,77.287
110,0.433,426,258,671.147,25.955,0.275,85.288
111,0.016,426,258,2893.772,47.656,0.271,111.879
229,0.013,426,258,3419.454,47.479,0.271,44.451
230,0.013,426,258,3741.09,35.243,0.271,42.464
231,0.013,426,258,4512.919,50.425,0.273,41.559
232,0.015,426,258,4839.702,21.88,0.27,29.923
257,0.03,426,258,2723.346,13.213,0.277,101.594
259,0.015,426,258,2846.21,16.174,0.277,134.109
262,0.016,426,258,4387.603,56.643,0.288,93.412
264,0.045,426,258,1578.399,51.977,0.277,66.514
265,0.015,426,258,3166.494,11961.944,0.346,82.856
82,0.02,426,3543,3846.189,38.191,0.282,118.726
84,0.015,426,3543,4119.266,17.811,0.271,90.25
107,0.031,426,3543,2282.715,31.604,0.273,40.383
108,0.173,426,3543,1202.504,16.155,0.27,66.753
109,0.137,426,3543,674.509,14.625,0.271,77.287
110,0.433,426,3543,671.147,25.955,0.275,85.288
111,0.016,426,3543,2893.772,47.656,0.271,111.879
229,0.013,426,3543,3419.454,47.479,0.271,44.451
230,0.013,426,3543,3741.09,35.243,0.271,42.464
231,0.013,426,3543,4512.919,50.425,0.273,41.559
232,0.015,426,3543,4839.702,21.88,0.27,29.923
257,0.03,426,3543,2723.346,13.213,0.277,101.594
259,0.015,426,3543,2846.21,16.174,0.277,134.109
262,0.016,426,3543,4387.603,56.643,0.288,93.412
264,0.045,426,3543,1578.399,51.977,0.277,66.514
265,0.015,426,3543,3166.494,11961.944,0.346,82.856
82,0.02,426,18143,3846.189,38.191,0.282,118.726
84,0.015,426,18143,4119.266,17.811,0.271,90.25
107,0.031,426,18143,2282.715,31.604,0.273,40.383
108,0.173,426,18143,1202.504,16.155,0.27,66.753
109,0.137,426,18143,674.509,14.625,0.271,77.287
110,0.433,426,18143,671.147,25.955,0.275,85.288
111,0.016,426,18143,2893.772,47.656,0.271,111.879
229,0.013,426,18143,3419.454,47.479,0.271,44.451
230,0.013,426,18143,3741.09,35.243,0.271,42.464
231,0.013,426,18143,4512.919,50.425,0.273,41.559
232,0.015,426,18143,4839.702,21.88,0.27,29.923
257,0.03,426,18143,2723.346,13.213,0.277,101.594
259,0.015,426,18143,2846.21,16.174,0.277,134.109
262,0.016,426,18143,4387.603,56.643,0.288,93.412
264,0.045,426,18143,1578.399,51.977,0.277,66.514
265,0.015,426,18143,3166.494,11961.944,0.346,82.856
107,0.091,427,258,1922.783,27.354,0.275,40.383
108,0.252,427,258,1598.836,33.21,0.271,66.753
109,0.076,427,258,1643.251,41.019,0.27,77.287
110,0.32,427,258,1568.711,43.537,0.27,85.288
111,0.034,427,258,2945,70.655,0.272,111.879
229,0.046,427,258,2644.855,37.876,0.273,44.451
230,0.045,427,258,2798.046,27.29,0.274,42.464
231,0.041,427,258,3512.967,31.407,0.281,41.559
232,0.045,427,258,4044.993,23.226,0.27,29.923
257,0.05,427,258,2937.148,78.641,0.275,101.594
82,0.021,427,3543,3297.043,34.112,0.272,118.726
83,0.011,427,3543,3267.253,34.867,0.271,84.533
84,0.025,427,3543,3460.726,32.104,0.271,90.25
107,0.078,427,3543,1922.783,27.354,0.275,40.383
108,0.216,427,3543,1598.836,33.21,0.271,66.753
109,0.065,427,3543,1643.251,41.019,0.27,77.287
110,0.275,427,3543,1568.711,43.537,0.27,85.288
111,0.029,427,3543,2945,70.655,0.272,111.879
228,0.025,427,3543,2644.46,30.41,0.274,47.26
229,0.039,427,3543,2644.855,37.876,0.273,44.451
230,0.039,427,3543,2798.046,27.29,0.274,42.464
231,0.035,427,3543,3512.967,31.407,0.281,41.559
232,0.039,427,3543,4044.993,23.226,0.27,29.923
257,0.043,427,3543,2937.148,78.641,0.275,101.594
259,0.018,427,3543,3422.098,54.538,0.273,134.109
264,0.043,427,3543,2380.793,23.134,0.279,66.514
82,0.037,427,18143,3297.043,34.112,0.272,118.726
84,0.032,427,18143,3460.726,32.104,0.271,90.25
85,0.036,427,18143,4854.776,38.775,0.272,105.249
107,0.067,427,18143,1922.783,27.354,0.275,40.383
108,0.187,427,18143,1598.836,33.21,0.271,66.753
109,0.056,427,18143,1643.251,41.019,0.27,77.287
110,0.238,427,18143,1568.711,43.537,0.27,85.288
111,0.025,427,18143,2945,70.655,0.272,111.879
112,0.011,427,18143,4270.373,58.091,0.27,129.457
226,0.017,427,18143,4778.905,33.692,0.284,66.683
228,0.022,427,18143,2644.46,30.41,0.274,47.26
229,0.034,427,18143,2644.855,37.876,0.273,44.451
230,0.034,427,18143,2798.046,27.29,0.274,42.464
231,0.031,427,18143,3512.967,31.407,0.281,41.559
232,0.034,427,18143,4044.993,23.226,0.27,29.923
251,0.016,427,18143,4399.595,57.883,0.271,73.454
257,0.037,427,18143,2937.148,78.641,0.275,101.594
259,0.015,427,18143,3422.098,54.538,0.273,134.109
262,0.019,427,18143,5230.552,119.382,0.279,93.412
264,0.037,427,18143,2380.793,23.134,0.279,66.514
265,0.015,427,18143,3927.445,82.66,0.284,82.856
107,0.122,428,258,2045.337,47.65,0.271,40.383
108,0.182,428,258,1896.822,30.069,0.272,66.753
109,0.043,428,258,2635.448,12.29,0.27,77.287
110,0.2,428,258,2292.653,11.53,0.27,85.288
228,0.055,428,258,2079.261,87.248,0.271,47.26
229,0.105,428,258,1891.632,78.633,0.271,44.451
230,0.119,428,258,1913.732,75.629,0.272,42.464
231,0.092,428,258,2513.055,100.59,0.273,41.559
232,0.082,428,258,3358.481,32.096,0.27,29.923
82,0.031,428,3543,2991.29,31.525,0.272,118.726
83,0.016,428,3543,2910.165,26.896,0.271,84.533
84,0.06,428,3543,2997.483,38.602,0.272,90.25
107,0.098,428,3543,2045.337,47.65,0.271,40.383
108,0.145,428,3543,1896.822,30.069,0.272,66.753
109,0.034,428,3543,2635.448,12.29,0.27,77.287
110,0.16,428,3543,2292.653,11.53,0.27,85.288
111,0.024,428,3543,3312.421,11.306,0.271,111.879
226,0.015,428,3543,4021.135,73.467,0.276,66.683
228,0.044,428,3543,2079.261,87.248,0.271,47.26
229,0.084,428,3543,1891.632,78.633,0.271,44.451
230,0.095,428,3543,1913.732,75.629,0.272,42.464
231,0.074,428,3543,2513.055,100.59,0.273,41.559
232,0.066,428,3543,3358.481,32.096,0.27,29.923
257,0.036,428,3543,3311.067,15.393,0.273,101.594
264,0.02,428,3543,3293.175,29.42,0.277,66.514
82,0.046,428,18143,2991.29,31.525,0.272,118.726
83,0.013,428,18143,2910.165,26.896,0.271,84.533
84,0.049,428,18143,2997.483,38.602,0.272,90.25
85,0.051,428,18143,4111.655,40.943,0.273,105.249
107,0.08,428,18143,2045.337,47.65,0.271,40.383
108,0.119,428,18143,1896.822,30.069,0.272,66.753
109,0.028,428,18143,2635.448,12.29,0.27,77.287
110,0.131,428,18143,2292.653,11.53,0.27,85.288
111,0.024,428,18143,3312.421,11.306,0.271,111.879
112,0.012,428,18143,4452.326,24.774,0.27,129.457
226,0.028,428,18143,4021.135,73.467,0.276,66.683
228,0.036,428,18143,2079.261,87.248,0.271,47.26
229,0.069,428,18143,1891.632,78.633,0.271,44.451
230,0.078,428,18143,1913.732,75.629,0.272,42.464
231,0.06,428,18143,2513.055,100.59,0.273,41.559
232,0.054,428,18143,3358.481,32.096,0.27,29.923
235,0.015,428,18143,4581.829,58.31,0.275,17.092
237,0.011,428,18143,4933.011,75.255,0.274,19.358
251,0.022,428,18143,3892.377,11.623,0.277,73.454
257,0.03,428,18143,3311.067,15.393,0.273,101.594
259,0.011,428,18143,4161.802,10.412,0.276,134.109
264,0.024,428,18143,3293.175,29.42,0.277,66.514
265,0.011,428,18143,4777.338,17.819,0.294,82.856
108,0.087,429,258,2553.239,10.669,0.272,66.753
110,0.097,429,258,3077.526,27.54,0.27,85.288
228,0.055,429,258,1911.408,31.984,0.272,47.26
229,0.153,429,258,1216.757,52.554,0.282,44.451
230,0.296,429,258,1176.75,40.126,0.295,42.464
231,0.178,429,258,1513.258,67.185,0.292,41.559
232,0.102,429,258,2834.933,37.416,0.272,29.923
251,0.032,429,258,3597.882,52.673,0.289,73.454
82,0.019,429,3543,3004.187,19.42,0.274,118.726
83,0.014,429,3543,2812.461,17.402,0.273,84.533
84,0.064,429,3543,2827.221,23.702,0.275,90.25
107,0.065,429,3543,2467.942,17.697,0.272,40.383
108,0.068,429,3543,2553.239,10.669,0.272,66.753
110,0.076,429,3543,3077.526,27.54,0.27,85.288
226,0.043,429,3543,3336.175,24.117,0.292,66.683
228,0.043,429,3543,1911.408,31.984,0.272,47.26
229,0.119,429,3543,1216.757,52.554,0.282,44.451
230,0.231,429,3543,1176.75,40.126,0.295,42.464
231,0.139,429,3543,1513.258,67.185,0.292,41.559
232,0.08,429,3543,2834.933,37.416,0.272,29.923
233,0.015,429,3543,3057.662,78.181,0.282,32.435
251,0.025,429,3543,3597.882,52.673,0.289,73.454
82,0.038,429,18143,3004.187,19.42,0.274,118.726
83,0.012,429,18143,2812.461,17.402,0.273,84.533
84,0.052,429,18143,2827.221,23.702,0.275,90.25
85,0.054,429,18143,3498.937,27.81,0.278,105.249
107,0.053,429,18143,2467.942,17.697,0.272,40.383
108,0.056,429,18143,2553.239,10.669,0.272,66.753
109,0.013,429,18143,3631.928,18.952,0.27,77.287
110,0.062,429,18143,3077.526,27.54,0.27,85.288
111,0.016,429,18143,3907.844,44.254,0.273,111.879
226,0.035,429,18143,3336.175,24.117,0.292,66.683
227,0.011,429,18143,3652.403,26.29,0.31,61.856
228,0.035,429,18143,1911.408,31.984,0.272,47.26
229,0.098,429,18143,1216.757,52.554,0.282,44.451
230,0.19,429,18143,1176.75,40.126,0.295,42.464
231,0.114,429,18143,1513.258,67.185,0.292,41.559
232,0.066,429,18143,2834.933,37.416,0.272,29.923
233,0.013,429,18143,3057.662,78.181,0.282,32.435
235,0.018,429,18143,3717.087,32.18,0.302,17.092
237,0.013,429,18143,4051.205,43.843,0.297,19.358
251,0.021,429,18143,3597.882,52.673,0.289,73.454
257,0.018,429,18143,3911.457,54.657,0.274,101.594
264,0.013,429,18143,4245.213,27.656,0.277,66.514
82,0.015,430,258,3332.035,217.874,0.274,118.726
84,0.027,430,258,2629.166,84.267,0.272,90.25
85,0.03,430,258,3063.273,68.024,0.272,105.249
107,0.017,430,258,3018.427,296.169,0.274,40.383
108,0.016,430,258,3347.969,81.964,0.273,66.753
110,0.018,430,258,3939.676,39.079,0.276,85.288
226,0.025,430,258,2623.2,47.617,0.279,66.683
228,0.013,430,258,2232.407,134.441,0.281,47.26
229,0.044,430,258,1162.336,7571.565,0.288,44.451
230,0.504,430,258,322.349,8637.185,0.291,42.464
231,0.237,430,258,514.251,7055.366,0.291,41.559
232,0.042,430,258,2228.179,28497.098,0.312,29.923
235,0.012,430,258,2939.442,13951.756,0.295,17.092
82,0.015,430,3543,3332.035,217.874,0.274,118.726
84,0.027,430,3543,2629.166,84.267,0.272,90.25
85,0.03,430,3543,3063.273,68.024,0.272,105.249
107,0.017,430,3543,3018.427,296.169,0.274,40.383
108,0.016,430,3543,3347.969,81.964,0.273,66.753
110,0.018,430,3543,3939.676,39.079,0.276,85.288
226,0.025,430,3543,2623.2,47.617,0.279,66.683
228,0.013,430,3543,2232.407,134.441,0.281,47.26
229,0.044,430,3543,1162.336,7571.565,0.288,44.451
230,0.504,430,3543,322.349,8637.185,0.291,42.464
231,0.237,430,3543,514.251,7055.366,0.291,41.559
232,0.042,430,3543,2228.179,28497.098,0.312,29.923
235,0.012,430,3543,2939.442,13951.756,0.295,17.092
82,0.015,430,18143,3332.035,217.874,0.274,118.726
84,0.027,430,18143,2629.166,84.267,0.272,90.25
85,0.03,430,18143,3063.273,68.024,0.272,105.249
107,0.017,430,18143,3018.427,296.169,0.274,40.383
108,0.016,430,18143,3347.969,81.964,0.273,66.753
110,0.018,430,18143,3939.676,39.079,0.276,85.288
226,0.025,430,18143,2623.2,47.617,0.279,66.683
228,0.013,430,18143,2232.407,134.441,0.281,47.26
229,0.044,430,18143,1162.336,7571.565,0.288,44.451
230,0.504,430,18143,322.349,8637.185,0.291,42.464
231,0.237,430,18143,514.251,7055.366,0.291,41.559
232,0.042,430,18143,2228.179,28497.098,0.312,29.923
235,0.012,430,18143,2939.442,13951.756,0.295,17.092
82,0.013,431,258,3896.124,40.256,0.27,118.726
84,0.025,431,258,2707.38,26.388,0.27,90.25
85,0.034,431,258,2890.301,16.418,0.27,105.249
87,0.011,431,258,5042.802,12.488,0.27,114.098
107,0.012,431,258,3740.78,65.259,0.272,40.383
110,0.013,431,258,4849.189,13.42,0.29,85.288
226,0.038,431,258,1999.649,33.782,0.27,66.683
227,0.017,431,258,1998.298,18.593,0.273,61.856
229,0.024,431,258,1794.868,58.173,0.273,44.451
230,0.187,431,258,499.507,40.999,0.272,42.464
231,0.524,431,258,424.628,44.801,0.273,41.559
232,0.051,431,258,1632.057,46.69,0.328,29.923
233,0.021,431,258,1602.692,34.173,0.279,32.435
235,0.018,431,258,2321.046,31.108,0.315,17.092
237,0.014,431,258,2562.728,36.127,0.286,19.358
82,0.013,431,3543,3896.124,40.256,0.27,118.726
84,0.025,431,3543,2707.38,26.388,0.27,90.25
85,0.034,431,3543,2890.301,16.418,0.27,105.249
87,0.011,431,3543,5042.802,12.488,0.27,114.098
107,0.012,431,3543,3740.78,65.259,0.272,40.383
110,0.013,431,3543,4849.189,13.42,0.29,85.288
226,0.038,431,3543,1999.649,33.782,0.27,66.683
227,0.017,431,3543,1998.298,18.593,0.273,61.856
229,0.024,431,3543,1794.868,58.173,0.273,44.451
230,0.187,431,3543,499.507,40.999,0.272,42.464
231,0.524,431,3543,424.628,44.801,0.273,41.559
232,0.051,431,3543,1632.057,46.69,0.328,29.923
233,0.021,431,3543,1602.692,34.173,0.279,32.435
235,0.018,431,3543,2321.046,31.108,0.315,17.092
237,0.014,431,3543,2562.728,36.127,0.286,19.358
82,0.013,431,18143,3896.124,40.256,0.27,118.726
84,0.025,431,18143,2707.38,26.388,0.27,90.25
85,0.034,431,18143,2890.301,16.418,0.27,105.249
87,0.011,431,18143,5042.802,12.488,0.27,114.098
107,0.012,431,18143,3740.78,65.259,0.272,40.383
110,0.013,431,18143,4849.189,13.42,0.29,85.288
226,0.038,431,18143,1999.649,33.782,0.27,66.683
227,0.017,431,18143,1998.298,18.593,0.273,61.856
229,0.024,431,18143,1794.868,58.173,0.273,44.451
230,0.187,431,18143,499.507,40.999,0.272,42.464
231,0.524,431,18143,424.628,44.801,0.273,41.559
232,0.051,431,18143,1632.057,46.69,0.328,29.923
233,0.021,431,18143,1602.692,34.173,0.279,32.435
235,0.018,431,18143,2321.046,31.108,0.315,17.092
237,0.014,431,18143,2562.728,36.127,0.286,19.358
84,0.039,432,258,3104.925,30.632,0.27,90.25
85,0.054,432,258,3030.493,32.937,0.27,105.249
87,0.015,432,258,4680.367,32.233,0.27,114.098
89,0.014,432,258,4461.351,32.897,0.27,130.267
90,0.013,432,258,4190.156,35.978,0.27,109.467
