"SegNum","stream_elev_m","stream_dtb_m","stream_width_m","WellNum","well_elev_m","well_screenTopDepth_m","well_screenBotDepth_m","well_wte_m","well_dtb_m","dist_wellToStream_m","mu_well_m","mf_well_m","mu_stream_m","mf_stream_m","Tr_well_m2d","Tr_stream_m2d","Tr_bulk_m2d","S_well","S_stream","S_bulk","lmda_m2d"
172,40.321,11.636,10.157,98,728.155,463.576,497.876,264.579,5.133,2738.272,0,224.259,11.636,178.322,61.272,4572.949,61.272,0.27,0.275,0.27,33.938
173,53.354,10.873,9.979,98,571.244,307.983,342.283,263.261,6.079,2765.114,0,209.906,10.873,164.733,57.351,4272.606,59.806,0.27,0.275,0.27,35.681
174,57.348,10.838,9.881,98,714.349,451.169,485.469,263.18,9.108,2834.762,0,205.832,10.838,160.695,56.238,4257.616,56.238,0.27,0.275,0.27,35.449
175,63.56,11.035,9.851,98,779.357,516.041,550.341,263.317,11.712,2910.243,0,199.757,11.035,154.422,54.578,4332.525,57.179,0.27,0.275,0.27,34.707
176,69.188,10.967,9.786,98,647.733,384.546,418.846,263.186,12.094,3086.7,0,193.999,10.967,148.732,53.005,4304.63,54.86,0.27,0.275,0.27,34.693
205,62.771,10.403,10.021,98,466.374,199.938,234.238,266.437,7.553,5299.158,0,203.665,10.403,158.962,55.646,4088.271,58.916,0.27,0.275,0.27,37.451
276,70.258,8.319,11.572,98,124.88,82.754,117.054,42.125,12.429,3040.387,0,62.433,8.319,54.114,17.058,3249.289,24.586,0.27,0.281,0.282,54.082
292,99.097,10.16,10.053,98,49.119,34.398,68.698,14.721,11.708,3242.101,0,118.676,10.16,108.516,32.425,3979.787,35.325,0.27,0.277,0.271,38.473
293,112.217,10.534,10,98,131.068,104.565,138.865,26.503,9.72,3516.381,0,120.013,10.534,109.48,32.79,4125.371,35.903,0.27,0.277,0.27,36.912
294,118.355,10.387,9.928,98,217.878,173.664,207.964,44.215,8.442,4481.986,0,108.441,10.387,98.054,29.628,4065.191,32.704,0.27,0.278,0.271,37.163
295,126.502,10.016,9.853,98,252.078,184.682,218.982,67.395,8.336,4540.113,0,93.406,10.016,83.391,25.521,3916.903,27.376,0.27,0.279,0.271,38.247
296,106.537,9.34,9.954,98,268.687,205.872,240.172,62.815,9.7,497.41,0,78.022,9.34,68.681,21.317,3650.334,21.317,0.27,0.28,0.27,41.433
297,68.628,10.148,9.808,98,151.514,96.594,130.894,54.92,10.682,2851.111,0,48.008,10.148,37.86,13.117,3955.848,16.869,0.27,0.287,0.273,37.576
299,31.59,11.825,9.849,98,157.249,122.408,156.708,34.841,10.705,6029.428,0,34.3,11.825,19.223,9.371,4602.972,17.927,0.27,0.3,0.27,32.383
71,20.319,12.149,36.023,99,215.305,79.073,113.373,136.232,5.197,5520.386,0,115.913,12.149,69.465,31.67,4742.353,35.106,0.27,0.282,0.27,115.287
116,13.172,11.567,15.119,99,489.604,301.393,335.693,188.211,4.678,5055.52,0,175.04,11.567,129.172,47.824,4532.66,50.876,0.27,0.277,0.27,50.819
117,16.901,13.883,14.973,99,290.412,99.826,134.126,190.586,6.081,4640.586,0,173.685,13.883,125.502,47.454,5431.963,54.249,0.27,0.278,0.271,41.932
118,18.136,14.085,14.91,99,430.453,238.041,272.341,192.412,4.756,4178.816,0,174.276,14.085,125.891,47.616,5510.793,49.888,0.27,0.278,0.27,41.156
119,21.992,13.668,14.823,99,474.04,282.975,317.275,191.065,4.693,3198.487,0,169.073,13.668,121.105,46.194,5347.387,49.551,0.27,0.278,0.27,42.163
120,26.922,10.945,14.104,99,232.537,47.367,81.667,185.17,5.134,3133.617,0,158.248,10.945,113.003,43.237,4286.169,85.187,0.27,0.277,0.272,50.101
121,31.954,10.307,13.901,99,387.123,208.433,242.733,178.69,5.481,2175.428,0,146.736,10.307,102.129,40.091,4035.322,48.453,0.27,0.277,0.271,52.437
122,34.45,10.281,13.836,99,199.147,36.677,70.977,162.47,5.622,2109.286,0,128.02,10.281,83.439,34.978,4019.987,50.561,0.27,0.279,0.272,52.324
123,34.428,9.775,13.72,99,341.64,168.973,203.273,172.667,5.438,2076.193,0,138.24,9.775,94.165,37.77,3826.059,53.68,0.27,0.278,0.271,54.572
124,50.368,9.054,11.509,99,335.589,160.145,194.445,175.444,4.908,1704.206,0,125.076,9.054,81.722,34.173,3542.543,36.438,0.27,0.278,0.271,49.42
125,62.584,9.751,11.406,99,278.649,104.822,139.122,173.827,4.476,1886.325,0,111.243,9.751,67.192,30.394,3809.61,32.644,0.27,0.28,0.27,45.48
126,75.735,9.823,11.166,99,468.446,299.033,333.333,169.414,4.266,1397.896,0,93.679,9.823,49.556,25.595,3832.564,28.046,0.27,0.283,0.27,44.197
127,93.357,9.366,10.849,99,559.505,397.458,431.758,162.047,4.44,1484.047,0,68.69,9.366,25.023,18.767,3648.508,21.876,0.27,0.292,0.272,45.035
128,90.031,9.473,10.763,99,453.105,305.296,339.596,147.81,5.569,2821.235,0,57.778,9.473,14.006,15.786,3686.835,22.302,0.27,0.302,0.272,44.174
129,112.902,8.553,10.376,99,431.448,303.045,337.345,128.403,7.959,3701.753,0,34.3,8.553,10.245,9.371,3328.384,14.2,0.27,0.306,0.285,47.164
130,122.33,7.695,10.247,99,256.356,148.665,182.965,107.69,11.406,5962.693,0,48.94,7.695,41.245,13.371,3003.138,15.231,0.27,0.283,0.274,51.774
172,40.321,11.636,10.157,99,423.951,242.194,276.494,181.757,3.799,2294.981,0,141.437,11.636,95.5,38.643,4550.32,40.381,0.27,0.279,0.27,33.938
173,53.354,10.873,9.979,99,545.764,356.313,390.613,189.451,3.614,2644.694,0,136.096,10.873,90.923,37.184,4252.44,39.121,0.27,0.279,0.27,35.681
174,57.348,10.838,9.881,99,457.41,262.249,296.549,195.161,4.11,2811.784,0,137.813,10.838,92.675,37.653,4239.032,42.87,0.27,0.278,0.27,35.449
175,63.56,11.035,9.851,99,560.665,361.149,395.449,199.516,4.692,3072.844,0,135.956,11.035,90.621,37.146,4315.093,38.529,0.27,0.279,0.27,34.707
176,69.188,10.967,9.786,99,429.298,206.175,240.475,223.122,5.475,3495.213,0,153.935,10.967,108.668,42.058,4293.684,42.058,0.27,0.277,0.27,34.693
205,62.771,10.403,10.021,99,572.429,360.767,395.067,211.663,4.001,5977.738,0,148.891,10.403,104.188,40.68,4073.306,42.868,0.27,0.277,0.27,37.451
274,37.453,11.989,9.881,99,327.326,142.569,176.869,184.757,4.555,5952.835,0,147.304,11.989,101.015,40.246,4688.833,46.975,0.27,0.278,0.271,32.046
276,70.258,8.319,11.572,99,340.273,170.688,204.988,169.585,7.591,2108.039,0,99.327,8.319,56.708,27.138,3249.998,45.111,0.27,0.28,0.28,54.082
292,99.097,10.16,10.053,99,517.768,239.037,273.337,278.731,4.186,3701.753,0,179.634,10.16,135.175,49.08,3987.071,61.214,0.27,0.276,0.271,38.473
293,112.217,10.534,10,99,673.373,398.973,433.273,274.399,4.455,4179.042,0,162.183,10.534,117.349,44.312,4127.521,47.819,0.27,0.277,0.27,36.912
294,118.355,10.387,9.928,99,517.96,248.182,282.482,269.778,4.176,5180.32,0,151.423,10.387,106.736,41.372,4067.563,49.521,0.27,0.277,0.271,37.163
295,126.502,10.016,9.853,99,516.403,255.681,289.981,260.722,3.031,5326.984,0,134.22,10.016,89.904,36.672,3918.683,39.835,0.27,0.278,0.271,38.247
296,106.537,9.34,9.954,99,480.41,234.056,268.356,246.353,2.581,1312.9,0,139.816,9.34,96.176,38.201,3657.846,39.498,0.27,0.277,0.27,41.433
297,68.628,10.148,9.808,99,407.43,176.433,210.733,230.997,3.773,2811.784,0,162.369,10.148,117.921,44.363,3977.722,51.296,0.27,0.276,0.271,37.576
71,20.319,12.149,36.023,100,323.765,46.052,80.352,277.713,6.962,4623.087,0,257.393,12.149,210.945,70.325,4781.008,88.125,0.27,0.274,0.27,115.287
72,20.783,11.288,34.988,100,451.334,170.271,204.571,281.063,6.097,5679.474,0,260.28,11.288,214.692,71.114,4447.493,75.992,0.27,0.274,0.27,120.509
73,24.442,9.518,34.977,100,411.591,130.332,164.632,281.259,5.702,5829.349,0,256.817,9.518,213,70.168,3758.664,75.27,0.27,0.273,0.27,142.881
116,13.172,11.567,15.119,100,224.798,211.6,245.9,13.197,10.789,4374.957,0,34.3,11.567,22.707,9.371,4503.571,18.871,0.27,0.297,0.273,50.819
117,16.901,13.883,14.973,100,230.464,211.022,245.322,19.442,9.534,3920.38,0,34.3,13.883,17.877,9.371,5402.557,17.767,0.27,0.305,0.273,41.932
118,18.136,14.085,14.91,100,25.601,14.961,49.261,10.641,11.896,3464.673,0,41.795,14.085,27.71,11.419,5483.967,18.733,0.27,0.297,0.271,41.156
119,21.992,13.668,14.823,100,250.129,227.97,262.27,22.159,10.599,2277.387,0,34.3,13.668,20.464,9.371,5319.89,17.08,0.27,0.302,0.272,42.163
120,26.922,10.945,14.104,100,272.601,244.093,278.393,28.508,10.544,2142.179,0,34.3,10.945,21.769,9.371,4261.242,29.751,0.27,0.297,0.279,50.101
121,31.954,10.307,13.901,100,154.008,120.139,154.439,33.869,12.095,1180.707,0,34.3,10.307,22.078,9.371,4013.45,22.216,0.27,0.295,0.274,52.437
122,34.45,10.281,13.836,100,23.673,13.682,47.982,9.991,12.493,1121.162,0,58.758,10.281,48.478,16.054,4010.435,25.374,0.27,0.284,0.272,52.324
123,34.428,9.775,13.72,100,184.501,160.79,195.09,23.711,11.005,1142.559,0,45.017,9.775,35.242,12.3,3809.96,32.119,0.27,0.287,0.276,54.572
124,50.368,9.054,11.509,100,312.058,279.165,313.465,32.893,11.071,964.888,0,51.774,9.054,42.72,14.146,3531.887,48.696,0.27,0.284,0.28,49.42
125,62.584,9.751,11.406,100,288.193,249.819,284.119,38.374,10.989,2066.185,0,58.51,9.751,48.759,15.986,3804.574,17.637,0.27,0.283,0.271,45.48
126,75.735,9.823,11.166,100,156.89,118.258,152.558,38.632,11.93,1827.15,0,71.403,9.823,61.581,19.509,3835.85,21.904,0.27,0.281,0.272,44.197
127,93.357,9.366,10.849,100,113.398,89.6,123.9,23.798,12.725,2197.347,0,103.859,9.366,94.493,28.377,3667.489,33.084,0.27,0.277,0.273,45.035
128,90.031,9.473,10.763,100,123.434,100.686,134.986,22.747,11.018,3506.158,0,101.584,9.473,92.111,27.755,3708.175,31.017,0.27,0.277,0.271,44.174
129,112.902,8.553,10.376,100,264.032,226.877,261.177,37.155,10.014,4346.806,0,110.046,8.553,101.493,30.067,3353.315,40.386,0.27,0.276,0.274,47.164
172,40.321,11.636,10.157,100,209.08,155.868,190.168,53.211,8.404,1760.786,0,34.3,11.636,9.773,9.371,4526.897,10.687,0.27,0.313,0.272,33.938
173,53.354,10.873,9.979,100,355.596,278.03,312.33,77.566,6.587,2888.418,0,34.3,10.873,0,9.371,4227.598,10.536,0.27,0.35,0.272,35.681
174,57.348,10.838,9.881,100,144.249,64.635,98.935,79.613,10.43,3111.82,0,34.3,10.838,1.197,9.371,4214.038,10.85,0.27,0.342,0.272,35.449
175,63.56,11.035,9.851,100,88.144,17.267,51.567,70.876,11.055,3523.524,0,34.3,11.035,15.948,9.371,4294.691,10.265,0.27,0.303,0.271,34.707
176,69.188,10.967,9.786,100,103.019,39.579,73.879,63.44,10.966,4083.759,0,40.048,10.967,29.081,10.942,4271.939,13.355,0.27,0.292,0.272,34.693
273,18.804,11.381,35.587,100,109.806,47.254,81.554,62.552,10.433,5660.641,0,43.749,11.381,0,11.953,4424.916,12.801,0.27,0.35,0.271,121.573
274,37.453,11.989,9.881,100,93.716,40.004,74.304,53.712,10.228,4952.838,0,34.3,11.989,6.052,9.371,4662.887,11.379,0.27,0.323,0.274,32.046
275,21.351,11.421,34.98,100,83.757,33.471,67.771,50.287,9.643,5669.096,0,34.3,11.421,0,9.371,4440.348,10.385,0.27,0.35,0.272,119.086
276,70.258,8.319,11.572,100,148.897,102.512,136.812,46.385,7.845,1282.07,0,58.173,8.319,49.854,15.894,3248.126,10403.463,0.27,0.281,0.311,54.082
292,99.097,10.16,10.053,100,135.84,77.194,111.494,58.646,11.083,4346.806,0,74.75,10.16,64.591,20.423,3967.786,24.477,0.27,0.281,0.273,38.473
293,112.217,10.534,10,100,204.441,137.263,171.563,67.177,6.818,4956.194,0,79.339,10.534,68.806,21.677,4114.258,29.911,0.27,0.281,0.277,36.912
296,106.537,9.34,9.954,100,186.694,57.966,92.266,128.728,7.924,2145.295,0,34.3,9.34,2.768,9.371,3632.326,11.709,0.27,0.332,0.278,41.433
297,68.628,10.148,9.808,100,310.897,183.825,218.125,127.072,7.967,3111.82,0,58.444,10.148,13.996,15.968,3949.328,20.11,0.27,0.304,0.274,37.576
70,12.417,9.542,36.652,101,553.137,325.34,359.64,227.797,4.282,5146.568,0,215.38,9.542,171.538,58.846,3756.764,72.901,0.27,0.274,0.27,149.343
71,20.319,12.149,36.023,101,679.635,455.264,489.564,224.371,5.356,3777.725,0,204.052,12.149,157.603,55.751,4766.434,60.513,0.27,0.276,0.27,115.287
72,20.783,11.288,34.988,101,524.8,307.321,341.621,217.479,5.296,4693.263,0,196.696,11.288,151.108,53.741,4430.121,58.16,0.27,0.276,0.27,120.509
73,24.442,9.518,34.977,101,593.558,386.197,420.497,207.362,5.85,4832.659,0,182.92,9.518,139.102,49.977,3738.473,55.996,0.27,0.275,0.27,142.881
116,13.172,11.567,15.119,101,210.815,36.621,70.921,174.194,5.104,3836.953,0,161.022,11.567,115.155,43.995,4528.83,61.057,0.27,0.277,0.271,50.819
117,16.901,13.883,14.973,101,330.772,133.818,168.118,196.954,4.164,3347.197,0,180.053,13.883,131.87,49.194,5433.703,60.102,0.27,0.278,0.271,41.932
118,18.136,14.085,14.91,101,521.886,310.274,344.574,211.612,4.269,2923.252,0,193.476,14.085,145.091,52.862,5516.038,59.208,0.27,0.277,0.27,41.156
119,21.992,13.668,14.823,101,518.589,288.658,322.958,229.93,3.683,1463.786,0,207.939,13.668,159.97,56.813,5358.006,70.28,0.27,0.276,0.27,42.163
120,26.922,10.945,14.104,101,501.323,228.412,262.712,272.911,3.861,1165.465,0,245.989,10.945,200.744,67.209,4310.141,534.365,0.27,0.274,0.272,50.101
121,31.954,10.307,13.901,101,547.393,277.676,311.976,269.717,4.145,235.906,0,237.762,10.307,193.155,64.962,4060.192,1303.25,0.27,0.274,0.272,52.437
122,34.45,10.281,13.836,101,368.336,102.327,136.627,266.009,4.15,235.906,0,231.559,10.281,186.979,63.267,4048.277,1301.064,0.27,0.274,0.272,52.324
123,34.428,9.775,13.72,101,396.121,133.772,168.072,262.349,4.13,363.404,0,227.921,9.775,183.847,62.273,3850.562,1742.772,0.27,0.274,0.273,54.572
124,50.368,9.054,11.509,101,646.124,387.824,422.124,258.3,4.442,939.631,0,207.932,9.054,164.578,56.811,3565.181,469.163,0.27,0.274,0.275,49.42
125,62.584,9.751,11.406,101,463.293,211.423,245.723,251.87,4.221,2567.786,0,189.286,9.751,145.235,51.717,3830.933,85.747,0.27,0.275,0.274,45.48
126,75.735,9.823,11.166,101,326.321,84.138,118.438,242.183,3.41,2578.41,0,166.448,9.823,122.325,45.477,3852.446,75.261,0.27,0.276,0.275,44.197
127,93.357,9.366,10.849,101,439.647,211.528,245.828,228.119,3.313,3074.78,0,134.762,9.366,91.095,36.82,3666.561,63.986,0.27,0.277,0.279,45.035
128,90.031,9.473,10.763,101,392.748,180.957,215.257,211.792,4.584,4315.891,0,121.76,9.473,77.988,33.267,3704.316,50.34,0.27,0.279,0.277,44.174
129,112.902,8.553,10.376,101,338.249,143.362,177.662,194.887,4.744,5107.492,0,81.985,8.553,39.132,22.4,3336.277,34.037,0.27,0.284,0.285,47.164
172,40.321,11.636,10.157,101,365.796,127.835,162.135,237.961,3.551,1240.345,0,197.64,11.636,151.704,53.999,4565.676,71.364,0.27,0.276,0.271,33.938
173,53.354,10.873,9.979,101,456.718,211.397,245.697,245.321,3.701,3419.285,0,191.967,10.873,146.793,52.449,4267.704,63.418,0.27,0.276,0.271,35.681
174,57.348,10.838,9.881,101,639.268,339.838,374.138,299.43,3.865,3668.885,0,242.083,10.838,196.945,66.142,4267.521,81.071,0.27,0.274,0.271,35.449
175,63.56,11.035,9.851,101,516.91,218.776,253.076,298.134,4.303,4169.902,0,234.574,11.035,189.239,64.091,4342.037,74.632,0.27,0.274,0.271,34.707
176,69.188,10.967,9.786,101,345.007,35.303,69.603,309.704,4.416,4804.114,0,240.516,10.967,195.249,65.714,4317.34,77.897,0.27,0.274,0.271,34.693
273,18.804,11.381,35.587,101,482.476,240.509,274.809,241.966,12.547,4672.535,0,223.163,11.381,177.482,60.973,4473.408,65.959,0.27,0.275,0.27,121.573
274,37.453,11.989,9.881,101,413.148,180.928,215.228,232.22,11.375,3952.843,0,194.767,11.989,148.478,53.214,4701.801,64.93,0.27,0.276,0.271,32.046
275,21.351,11.421,34.98,101,277.268,56.925,91.225,220.344,9.345,4678.297,0,198.993,11.421,153.272,54.369,4482.225,60.737,0.27,0.276,0.27,119.086
276,70.258,8.319,11.572,101,296.623,80.576,114.876,216.047,8.275,918.465,0,145.789,8.319,103.17,39.833,3262.693,15901.234,0.27,0.276,0.293,54.082
292,99.097,10.16,10.053,101,570.114,281.084,315.384,289.03,2.688,5107.492,0,189.933,10.16,145.473,51.894,3989.884,70.163,0.27,0.275,0.275,38.473
296,106.537,9.34,9.954,101,612.133,347.075,381.375,265.059,9.481,3049.059,0,158.522,9.34,114.881,43.311,3662.957,72.945,0.27,0.276,0.28,41.433
297,68.628,10.148,9.808,101,505.577,242.868,277.168,262.709,11.543,3668.885,0,194.081,10.148,149.633,53.027,3986.387,72.888,0.27,0.275,0.272,37.576
70,12.417,9.542,36.652,102,205.963,131.81,166.11,74.153,7.416,4535.88,0,61.735,9.542,17.894,16.867,3714.785,18.541,0.27,0.298,0.271,149.343
71,20.319,12.149,36.023,102,257.867,158.839,193.139,99.028,6.941,3013.742,0,78.708,12.149,32.26,21.505,4732.187,27.704,0.27,0.292,0.272,115.287
72,20.783,11.288,34.988,102,221.263,120.612,154.912,100.651,8.077,3714.433,0,79.869,11.288,34.28,21.822,4398.201,24.903,0.27,0.29,0.271,120.509
73,24.442,9.518,34.977,102,219.043,120.027,154.327,99.016,9.032,3837.691,0,74.574,9.518,30.757,20.375,3708.871,23.481,0.27,0.289,0.271,142.881
74,30.639,8.443,33.586,102,217.081,122.741,157.041,94.34,9.429,4973.136,0,63.701,8.443,20.958,17.404,3288.327,19.048,0.27,0.293,0.271,154.666
116,13.172,11.567,15.119,102,399.068,278.781,313.081,120.286,6.506,3507.73,0,107.115,11.567,61.247,29.266,4514.102,41.905,0.27,0.283,0.272,50.819
117,16.901,13.883,14.973,102,378.654,260.725,295.025,117.929,8.85,3006.338,0,101.028,13.883,52.845,27.603,5412.111,40.04,0.27,0.287,0.272,41.932
118,18.136,14.085,14.91,102,200.559,81.415,115.715,119.145,9.246,2662.115,0,101.009,14.085,52.624,27.598,5490.774,32.133,0.27,0.287,0.271,41.156
119,21.992,13.668,14.823,102,129.159,6.93,41.23,122.23,9.892,1048.258,2.962,97.276,13.668,52.27,1178.307,5328.58,30.75,0.272,0.287,0.27,42.163
120,26.922,10.945,14.104,102,224.553,108.977,143.277,115.576,10.394,178.383,0,88.654,10.945,43.409,24.222,4267.154,71.728,0.27,0.286,0.276,50.101
121,31.954,10.307,13.901,102,167.002,60.074,94.374,106.928,10.478,349.654,0,74.974,10.307,30.367,20.484,4015.715,80.821,0.27,0.29,0.279,52.437
122,34.45,10.281,13.836,102,273.482,175.796,210.096,97.686,8.61,846.896,0,63.236,10.281,18.655,17.277,4002.287,24.067,0.27,0.298,0.271,52.324
123,34.428,9.775,13.72,102,265.9,174.849,209.149,91.051,9.213,979.124,0,56.623,9.775,12.549,15.471,3803.76,27.723,0.27,0.305,0.276,54.572
124,50.368,9.054,11.509,102,235.291,153.846,188.146,81.445,8.84,1505.617,0,34.3,9.054,0,9.371,3520.215,21.828,0.27,0.35,0.298,49.42
125,62.584,9.751,11.406,102,221.675,150.486,184.786,71.189,8.318,3197.909,0,34.3,9.751,15.944,9.371,3795.608,15.593,0.27,0.3,0.29,45.48
126,75.735,9.823,11.166,102,272.361,202.92,237.22,69.441,7.937,3427.828,0,40.594,9.823,30.772,11.091,3827.432,26.406,0.27,0.289,0.31,44.197
127,93.357,9.366,10.849,102,160.696,89.687,123.987,71.009,8.046,4010.014,0,56.648,9.366,47.282,15.478,3654.59,32.84,0.27,0.283,0.304,45.035
128,90.031,9.473,10.763,102,98.376,30.004,64.304,68.371,9.485,5192.368,0,55.96,9.473,46.487,15.289,3695.709,26.59,0.27,0.284,0.296,44.174
172,40.321,11.636,10.157,102,374.162,269.797,304.097,104.366,5.185,1041.097,0,64.045,11.636,18.109,17.498,4529.175,26.625,0.27,0.301,0.279,33.938
173,53.354,10.873,9.979,102,356.625,235.519,269.819,121.105,6.055,4127.961,0,67.751,10.873,22.577,18.511,4233.766,21.133,0.27,0.296,0.271,35.681
174,57.348,10.838,9.881,102,271.971,138.49,172.79,133.481,5.707,4386.116,0,76.133,10.838,30.995,20.801,4222.18,24.195,0.27,0.291,0.271,35.449
175,63.56,11.035,9.851,102,325.853,182.32,216.62,143.532,4.777,4935.68,0,79.973,11.035,34.638,21.85,4299.797,25.001,0.27,0.289,0.271,34.707
176,69.188,10.967,9.786,102,324.545,171.987,206.287,152.559,4.394,5610.876,0,83.371,10.967,38.104,22.779,4274.404,25.616,0.27,0.288,0.271,34.693
272,45.616,10.016,9.901,102,289.86,134.091,168.391,155.769,5.944,4346.928,0,110.153,10.016,65.837,30.096,3912.288,35.169,0.27,0.281,0.272,38.433
273,18.804,11.381,35.587,102,251.575,105.189,139.489,146.386,7.434,3690.84,0,127.582,11.381,81.901,34.858,4447.293,41.195,0.27,0.28,0.271,121.573
274,37.453,11.989,9.881,102,232.246,92.015,126.315,140.23,6.982,2952.852,0,102.777,11.989,56.489,28.081,4676.667,31.023,0.27,0.284,0.271,32.046
275,21.351,11.421,34.98,102,281.685,139.699,173.999,141.986,5.354,3692.46,0,120.635,11.421,74.915,32.96,4460.817,39.201,0.27,0.281,0.271,119.086
276,70.258,8.319,11.572,102,287.621,146.718,181.018,140.903,4.806,1386.134,0,70.645,8.319,28.026,19.302,3242.162,50.03,0.27,0.288,0.294,54.082
296,106.537,9.34,9.954,102,323.164,144.408,178.708,178.755,6.503,3994.32,0,72.218,9.34,28.578,19.732,3639.377,40.653,0.27,0.29,0.304,41.433
297,68.628,10.148,9.808,102,266.913,88.285,122.585,178.628,5.093,4386.116,0,110,10.148,65.553,30.054,3963.414,38.135,0.27,0.281,0.272,37.576
54,115.884,7.378,10.784,103,260.726,71.48,105.78,189.246,6.512,6049.831,0,73.362,7.378,31.685,20.044,2877.042,23.181,0.27,0.285,0.277,56.832
55,130.615,6.508,10.577,103,358.077,162.037,196.337,196.04,4.889,6049.831,0,65.425,6.508,24.617,17.876,2537.135,21.923,0.27,0.287,0.279,63.185
68,9.185,11.808,57.176,103,703.085,427.598,461.898,275.487,5.322,5852.401,0,266.301,11.808,220.194,72.759,4650.945,85.034,0.27,0.274,0.27,188.27
70,12.417,9.542,36.652,103,703.123,438.948,473.248,264.175,4.532,4081.82,0,251.758,9.542,207.916,68.785,3766.703,72.263,0.27,0.274,0.27,149.343
71,20.319,12.149,36.023,103,412.155,160.397,194.697,251.757,3.297,2220.599,0,231.438,12.149,184.99,63.234,4773.916,63.234,0.27,0.275,0.27,115.287
72,20.783,11.288,34.988,103,373.123,129.678,163.978,243.445,2.799,2750.874,0,222.662,11.288,177.074,60.836,4437.215,63.282,0.27,0.275,0.27,120.509
73,24.442,9.518,34.977,103,435.943,195.979,230.279,239.964,3.553,2846.254,0,215.522,9.518,171.704,58.885,3747.381,61.518,0.27,0.274,0.27,142.881
74,30.639,8.443,33.586,103,520.415,284.402,318.702,236.013,4.352,4078.478,0,205.374,8.443,162.631,56.112,3327.035,58.753,0.27,0.274,0.27,154.666
116,13.172,11.567,15.119,103,748.381,436.336,470.636,312.046,6.728,3447.627,0,298.874,11.567,253.007,81.659,4566.494,88.306,0.27,0.273,0.27,50.819
117,16.901,13.883,14.973,103,664.057,355.055,389.355,309.002,5.927,2978.659,0,292.101,13.883,243.918,79.808,5464.317,89.503,0.27,0.274,0.27,41.932
118,18.136,14.085,14.91,103,581.94,276.932,311.232,305.008,4.783,2761.938,0,286.872,14.085,238.487,78.379,5541.556,122.709,0.27,0.274,0.271,41.156
119,21.992,13.668,14.823,103,624.848,325.424,359.724,299.424,5.217,1330.868,0,277.432,13.668,229.464,75.8,5376.993,81.906,0.27,0.274,0.27,42.163
120,26.922,10.945,14.104,103,768.519,474.776,509.076,293.743,5.575,574.421,0,266.82,10.945,221.576,72.901,4315.833,72.901,0.27,0.274,0.27,50.101
121,31.954,10.307,13.901,103,587.181,298.663,332.963,288.517,4.157,947.132,0,256.563,10.307,211.956,70.098,4065.329,89.709,0.27,0.274,0.271,52.437
122,34.45,10.281,13.836,103,398.284,95.648,129.948,302.636,3.049,1838.155,0,268.186,10.281,223.605,73.274,4058.284,101.597,0.27,0.274,0.271,52.324
123,34.428,9.775,13.72,103,350.806,69.1,103.4,281.706,2.965,1943.773,0,247.278,9.775,203.203,67.561,3855.85,111.454,0.27,0.274,0.271,54.572
124,50.368,9.054,11.509,103,558.546,284.712,319.012,273.833,3.887,2369.532,0,223.466,9.054,180.112,61.056,3569.426,97.728,0.27,0.274,0.272,49.42
