"SegNum","WellNum","time_days","pump_factor","Qs","frac_depletion","depletion_m3d"
232,434,3543,1,1.7e-06,0.055,1e-07
232,434,18143,1,0.0309359,0.052,0.0016087
232,434,3543,1.5,2.5e-06,0.055,1e-07
232,434,18143,1.5,0.0464039,0.052,0.002413
235,434,3543,0.5,5.2e-06,0.038,2e-07
235,434,18143,0.5,0.0230879,0.036,0.0008312
235,434,3543,1,1.03e-05,0.038,4e-07
235,434,18143,1,0.0461758,0.036,0.0016623
235,434,3543,1.5,1.55e-05,0.038,6e-07
235,434,18143,1.5,0.0692637,0.036,0.0024935
236,434,3543,0.5,0.0003318,0.013,4.3e-06
236,434,18143,0.5,0.059308,0.012,0.0007117
236,434,3543,1,0.0006637,0.013,8.6e-06
236,434,18143,1,0.118616,0.012,0.0014234
236,434,3543,1.5,0.0009955,0.013,1.29e-05
236,434,18143,1.5,0.177924,0.012,0.0021351
239,434,3543,0.5,0.00117,0.035,4.1e-05
239,434,18143,0.5,0.0798906,0.033,0.0026364
239,434,3543,1,0.00234,0.035,8.19e-05
239,434,18143,1,0.1597812,0.033,0.0052728
239,434,3543,1.5,0.0035101,0.035,0.0001229
239,434,18143,1.5,0.2396719,0.033,0.0079092
240,434,3543,0.5,0.0147086,0.014,0.0002059
240,434,18143,0.5,0.1501245,0.033,0.0049541
240,434,3543,1,0.0294173,0.014,0.0004118
240,434,18143,1,0.300249,0.033,0.0099082
240,434,3543,1.5,0.0441259,0.014,0.0006178
240,434,18143,1.5,0.4503735,0.033,0.0148623
92,435,258,0.5,0,0.22,0
92,435,3543,0.5,0.0096735,0.164,0.0015865
92,435,18143,0.5,0.1346843,0.097,0.0130644
92,435,258,1,0,0.22,0
92,435,3543,1,0.0193471,0.164,0.0031729
92,435,18143,1,0.2693687,0.097,0.0261288
92,435,258,1.5,0,0.22,0
92,435,3543,1.5,0.0290206,0.164,0.0047594
92,435,18143,1.5,0.404053,0.097,0.0391931
93,435,258,0.5,0,0.148,0
93,435,3543,0.5,0.0060431,0.11,0.0006647
93,435,18143,0.5,0.119507,0.065,0.007768
93,435,258,1,0,0.148,0
93,435,3543,1,0.0120862,0.11,0.0013295
93,435,18143,1,0.2390139,0.065,0.0155359
93,435,258,1.5,0,0.148,0
93,435,3543,1.5,0.0181293,0.11,0.0019942
93,435,18143,1.5,0.3585209,0.065,0.0233039
94,435,258,0.5,0,0.156,0
94,435,3543,0.5,0.0002425,0.117,2.84e-05
94,435,18143,0.5,0.0551343,0.069,0.0038043
94,435,258,1,0,0.156,0
94,435,3543,1,0.000485,0.117,5.68e-05
94,435,18143,1,0.1102685,0.069,0.0076085
94,435,258,1.5,0,0.156,0
94,435,3543,1.5,0.0007276,0.117,8.51e-05
94,435,18143,1.5,0.1654028,0.069,0.0114128
224,435,258,0.5,0,0.071,0
224,435,3543,0.5,0.0170748,0.053,0.000905
224,435,18143,0.5,0.1561261,0.031,0.0048399
224,435,258,1,0,0.071,0
224,435,3543,1,0.0341497,0.053,0.0018099
224,435,18143,1,0.3122522,0.031,0.0096798
224,435,258,1.5,0,0.071,0
224,435,3543,1.5,0.0512245,0.053,0.0027149
224,435,18143,1.5,0.4683783,0.031,0.0145197
225,435,258,0.5,0,0.179,0
225,435,3543,0.5,0.0329061,0.133,0.0043765
225,435,18143,0.5,0.1862254,0.079,0.0147118
225,435,258,1,0,0.179,0
225,435,3543,1,0.0658122,0.133,0.008753
225,435,18143,1,0.3724507,0.079,0.0294236
225,435,258,1.5,0,0.179,0
225,435,3543,1.5,0.0987184,0.133,0.0131295
225,435,18143,1.5,0.5586761,0.079,0.0441354
227,435,258,0.5,0,0.079,0
227,435,3543,0.5,0.0023023,0.059,0.0001358
227,435,18143,0.5,0.0940982,0.035,0.0032934
227,435,258,1,0,0.079,0
227,435,3543,1,0.0046045,0.059,0.0002717
227,435,18143,1,0.1881964,0.035,0.0065869
227,435,258,1.5,0,0.079,0
227,435,3543,1.5,0.0069068,0.059,0.0004075
227,435,18143,1.5,0.2822946,0.035,0.0098803
233,435,258,0.5,0,0.034,0
233,435,3543,0.5,0.0020136,0.025,5.03e-05
233,435,18143,0.5,0.0910774,0.015,0.0013662
233,435,258,1,0,0.034,0
233,435,3543,1,0.0040273,0.025,0.0001007
233,435,18143,1,0.1821547,0.015,0.0027323
233,435,258,1.5,0,0.034,0
233,435,3543,1.5,0.0060409,0.025,0.000151
233,435,18143,1.5,0.2732321,0.015,0.0040985
237,435,258,0.5,0,0.078,0
237,435,3543,0.5,0.0061186,0.058,0.0003549
237,435,18143,0.5,0.1198793,0.034,0.0040759
237,435,258,1,0,0.078,0
237,435,3543,1,0.0122373,0.058,0.0007098
237,435,18143,1,0.2397586,0.034,0.0081518
237,435,258,1.5,0,0.078,0
237,435,3543,1.5,0.0183559,0.058,0.0010646
237,435,18143,1.5,0.3596379,0.034,0.0122277
238,435,258,0.5,0,0.018,0
238,435,3543,0.5,0.0035506,0.014,4.97e-05
238,435,258,1,0,0.018,0
238,435,3543,1,0.0071013,0.014,9.94e-05
238,435,258,1.5,0,0.018,0
238,435,3543,1.5,0.0106519,0.014,0.0001491
245,435,258,0.5,0,0.017,0
245,435,3543,0.5,0.0001157,0.013,1.5e-06
245,435,258,1,0,0.017,0
245,435,3543,1,0.0002314,0.013,3e-06
245,435,258,1.5,0,0.017,0
245,435,3543,1.5,0.0003471,0.013,4.5e-06
89,435,3543,0.5,1.19e-05,0.01,1e-07
89,435,18143,0.5,0.0277942,0.026,0.0007226
89,435,3543,1,2.38e-05,0.01,2e-07
89,435,18143,1,0.0555884,0.026,0.0014453
89,435,3543,1.5,3.56e-05,0.01,4e-07
89,435,18143,1.5,0.0833827,0.026,0.0021679
90,435,3543,0.5,0.0010228,0.075,7.67e-05
90,435,18143,0.5,0.0773614,0.044,0.0034039
90,435,3543,1,0.0020455,0.075,0.0001534
90,435,18143,1,0.1547228,0.044,0.0068078
90,435,3543,1.5,0.0030683,0.075,0.0002301
90,435,18143,1.5,0.2320841,0.044,0.0102117
91,435,3543,0.5,0.0013242,0.014,1.85e-05
91,435,3543,1,0.0026483,0.014,3.71e-05
91,435,3543,1.5,0.0039725,0.014,5.56e-05
95,435,3543,0.5,7e-07,0.036,0
95,435,18143,0.5,0.015086,0.089,0.0013427
95,435,3543,1,1.5e-06,0.036,1e-07
95,435,18143,1,0.030172,0.089,0.0026853
95,435,3543,1.5,2.2e-06,0.036,1e-07
95,435,18143,1.5,0.045258,0.089,0.004028
217,435,3543,0.5,0.0016802,0.082,0.0001378
217,435,18143,0.5,0.0871662,0.067,0.0058401
217,435,3543,1,0.0033604,0.082,0.0002756
217,435,18143,1,0.1743323,0.067,0.0116803
217,435,3543,1.5,0.0050405,0.082,0.0004133
217,435,18143,1.5,0.2614985,0.067,0.0175204
226,435,3543,0.5,0.0011732,0.023,2.7e-05
226,435,18143,0.5,0.0799434,0.036,0.002878
226,435,3543,1,0.0023463,0.023,5.4e-05
226,435,18143,1,0.1598868,0.036,0.0057559
226,435,3543,1.5,0.0035195,0.023,8.09e-05
226,435,18143,1.5,0.2398302,0.036,0.0086339
236,435,3543,0.5,0.006434,0.013,8.36e-05
236,435,3543,1,0.0128679,0.013,0.0001673
236,435,3543,1.5,0.0193019,0.013,0.0002509
84,435,18143,0.5,0.0211407,0.021,0.000444
84,435,18143,1,0.0422813,0.021,0.0008879
84,435,18143,1.5,0.063422,0.021,0.0013319
85,435,18143,0.5,0.0222795,0.047,0.0010471
85,435,18143,1,0.044559,0.047,0.0020943
85,435,18143,1.5,0.0668385,0.047,0.0031414
87,435,18143,0.5,0.0125204,0.028,0.0003506
87,435,18143,1,0.0250407,0.028,0.0007011
87,435,18143,1.5,0.0375611,0.028,0.0010517
219,435,18143,0.5,0.0430099,0.037,0.0015914
219,435,18143,1,0.0860198,0.037,0.0031827
219,435,18143,1.5,0.1290297,0.037,0.0047741
230,435,18143,0.5,0.0431029,0.017,0.0007327
230,435,18143,1,0.0862057,0.017,0.0014655
230,435,18143,1.5,0.1293086,0.017,0.0021982
231,435,18143,0.5,0.0836911,0.04,0.0033476
231,435,18143,1,0.1673823,0.04,0.0066953
231,435,18143,1.5,0.2510734,0.04,0.0100429
232,435,18143,0.5,0.0576494,0.035,0.0020177
232,435,18143,1,0.1152989,0.035,0.0040355
232,435,18143,1.5,0.1729483,0.035,0.0060532
235,435,18143,0.5,0.0950043,0.024,0.0022801
235,435,18143,1,0.1900086,0.024,0.0045602
235,435,18143,1.5,0.2850129,0.024,0.0068403
239,435,18143,0.5,0.0878286,0.031,0.0027227
239,435,18143,1,0.1756571,0.031,0.0054454
239,435,18143,1.5,0.2634857,0.031,0.0081681
240,435,18143,0.5,0.0074649,0.033,0.0002463
240,435,18143,1,0.0149298,0.033,0.0004927
240,435,18143,1.5,0.0223948,0.033,0.000739
92,436,258,0.5,0,0.218,0
92,436,3543,0.5,0.0208938,0.153,0.0031967
92,436,18143,0.5,0.1647082,0.126,0.0207532
92,436,258,1,0,0.218,0
92,436,3543,1,0.0417876,0.153,0.0063935
92,436,18143,1,0.3294164,0.126,0.0415065
92,436,258,1.5,0,0.218,0
92,436,3543,1.5,0.0626813,0.153,0.0095902
92,436,18143,1.5,0.4941246,0.126,0.0622597
93,436,258,0.5,0,0.242,0
93,436,3543,0.5,0.0348999,0.169,0.0058981
93,436,18143,0.5,0.1892612,0.14,0.0264966
93,436,258,1,0,0.242,0
93,436,3543,1,0.0697997,0.169,0.0117962
93,436,18143,1,0.3785223,0.14,0.0529931
93,436,258,1.5,0,0.242,0
93,436,3543,1.5,0.1046996,0.169,0.0176942
93,436,18143,1.5,0.5677835,0.14,0.0794897
94,436,258,0.5,0,0.228,0
94,436,3543,0.5,0.014721,0.16,0.0023554
94,436,18143,0.5,0.1501605,0.132,0.0198212
94,436,258,1,0,0.228,0
94,436,3543,1,0.029442,0.16,0.0047107
94,436,18143,1,0.3003211,0.132,0.0396424
94,436,258,1.5,0,0.228,0
94,436,3543,1.5,0.044163,0.16,0.0070661
94,436,18143,1.5,0.4504816,0.132,0.0594636
95,436,258,0.5,0,0.212,0
95,436,3543,0.5,0.0066772,0.148,0.0009882
95,436,18143,0.5,0.1225534,0.122,0.0149515
95,436,258,1,0,0.212,0
95,436,3543,1,0.0133544,0.148,0.0019765
95,436,18143,1,0.2451068,0.122,0.029903
95,436,258,1.5,0,0.212,0
95,436,3543,1.5,0.0200317,0.148,0.0029647
95,436,18143,1.5,0.3676602,0.122,0.0448545
224,436,258,0.5,0,0.027,0
224,436,3543,0.5,0.0027816,0.019,5.29e-05
224,436,18143,0.5,0.098555,0.016,0.0015769
224,436,258,1,0,0.027,0
224,436,3543,1,0.0055632,0.019,0.0001057
224,436,18143,1,0.1971099,0.016,0.0031538
224,436,258,1.5,0,0.027,0
224,436,3543,1.5,0.0083448,0.019,0.0001586
224,436,18143,1.5,0.2956649,0.016,0.0047306
227,436,258,0.5,0,0.028,0
227,436,3543,0.5,0,0.02,0
227,436,18143,0.5,0.0044619,0.016,7.14e-05
227,436,258,1,0,0.028,0
227,436,3543,1,0,0.02,0
227,436,18143,1,0.0089238,0.016,0.0001428
227,436,258,1.5,0,0.028,0
227,436,3543,1.5,0,0.02,0
227,436,18143,1.5,0.0133856,0.016,0.0002142
237,436,258,0.5,0,0.034,0
237,436,3543,0.5,0,0.024,0
237,436,18143,0.5,0.0079718,0.019,0.0001515
237,436,258,1,0,0.034,0
237,436,3543,1,1e-07,0.024,0
237,436,18143,1,0.0159437,0.019,0.0003029
237,436,258,1.5,0,0.034,0
237,436,3543,1.5,1e-07,0.024,0
237,436,18143,1.5,0.0239155,0.019,0.0004544
245,436,258,0.5,0,0.01,0
245,436,258,1,0,0.01,0
245,436,258,1.5,0,0.01,0
89,436,3543,0.5,0,0.021,0
89,436,18143,0.5,0.0012983,0.019,2.47e-05
89,436,3543,1,0,0.021,0
89,436,18143,1,0.0025965,0.019,4.93e-05
89,436,3543,1.5,0,0.021,0
89,436,18143,1.5,0.0038948,0.019,7.4e-05
90,436,3543,0.5,1.22e-05,0.043,5e-07
90,436,18143,0.5,0.027947,0.036,0.0010061
90,436,3543,1,2.44e-05,0.043,1e-06
90,436,18143,1,0.0558939,0.036,0.0020122
90,436,3543,1.5,3.65e-05,0.043,1.6e-06
90,436,18143,1.5,0.0838409,0.036,0.0030183
217,436,3543,0.5,0.0004516,0.082,3.7e-05
217,436,18143,0.5,0.0637458,0.067,0.004271
217,436,3543,1,0.0009032,0.082,7.41e-05
217,436,18143,1,0.1274915,0.067,0.0085419
217,436,3543,1.5,0.0013548,0.082,0.0001111
217,436,18143,1.5,0.1912373,0.067,0.0128129
218,436,3543,0.5,3.8e-06,0.015,1e-07
218,436,18143,0.5,0.0216256,0.012,0.0002595
218,436,3543,1,7.7e-06,0.015,1e-07
218,436,18143,1,0.0432511,0.012,0.000519
218,436,3543,1.5,1.15e-05,0.015,2e-07
218,436,18143,1.5,0.0648767,0.012,0.0007785
219,436,3543,0.5,0.0004337,0.05,2.17e-05
219,436,18143,0.5,0.0631418,0.05,0.0031571
219,436,3543,1,0.0008673,0.05,4.34e-05
219,436,18143,1,0.1262836,0.05,0.0063142
219,436,3543,1.5,0.001301,0.05,6.5e-05
219,436,18143,1.5,0.1894254,0.05,0.0094713
225,436,3543,0.5,0.0001002,0.065,6.5e-06
225,436,18143,0.5,0.0449744,0.053,0.0023836
225,436,3543,1,0.0002004,0.065,1.3e-05
225,436,18143,1,0.0899488,0.053,0.0047673
225,436,3543,1.5,0.0003006,0.065,1.95e-05
225,436,18143,1.5,0.1349232,0.053,0.0071509
226,436,3543,0.5,2e-07,0.012,0
226,436,18143,0.5,0.0117583,0.02,0.0002352
226,436,3543,1,5e-07,0.012,0
226,436,18143,1,0.0235167,0.02,0.0004703
226,436,3543,1.5,7e-07,0.012,0
226,436,18143,1.5,0.035275,0.02,0.0007055
239,436,3543,0.5,0,0.02,0
239,436,18143,0.5,0.0015039,0.022,3.31e-05
239,436,3543,1,0,0.02,0
239,436,18143,1,0.0030078,0.022,6.62e-05
239,436,3543,1.5,0,0.02,0
239,436,18143,1.5,0.0045117,0.022,9.93e-05
85,436,18143,0.5,0.0002156,0.031,6.7e-06
85,436,18143,1,0.0004312,0.031,1.34e-05
85,436,18143,1.5,0.0006468,0.031,2e-05
87,436,18143,0.5,2.81e-05,0.02,6e-07
87,436,18143,1,5.62e-05,0.02,1.1e-06
87,436,18143,1.5,8.42e-05,0.02,1.7e-06
231,436,18143,0.5,0.0270976,0.022,0.0005961
231,436,18143,1,0.0541952,0.022,0.0011923
231,436,18143,1.5,0.0812928,0.022,0.0017884
232,436,18143,0.5,0.0072098,0.021,0.0001514
232,436,18143,1,0.0144197,0.021,0.0003028
232,436,18143,1.5,0.0216295,0.021,0.0004542
235,436,18143,0.5,0.0184557,0.014,0.0002584
235,436,18143,1,0.0369115,0.014,0.0005168
235,436,18143,1.5,0.0553672,0.014,0.0007751
240,436,18143,0.5,0.0904706,0.026,0.0023522
240,436,18143,1,0.1809413,0.026,0.0047045
240,436,18143,1.5,0.2714119,0.026,0.0070567
244,436,18143,0.5,0.0163934,0.016,0.0002623
244,436,18143,1,0.0327867,0.016,0.0005246
244,436,18143,1.5,0.0491801,0.016,0.0007869
92,437,258,0.5,3e-07,0.111,0
92,437,3543,0.5,0.0883637,0.073,0.0064505
92,437,18143,0.5,0.2469432,0.07,0.017286
92,437,258,1,5e-07,0.111,1e-07
92,437,3543,1,0.1767274,0.073,0.0129011
92,437,18143,1,0.4938864,0.07,0.034572
92,437,258,1.5,8e-07,0.111,1e-07
92,437,3543,1.5,0.2650911,0.073,0.0193516
92,437,18143,1.5,0.7408296,0.07,0.0518581
93,437,258,0.5,0.0002948,0.312,9.2e-05
93,437,3543,0.5,0.1799982,0.205,0.0368996
93,437,18143,0.5,0.3091776,0.195,0.0602896
93,437,258,1,0.0005895,0.312,0.0001839
93,437,3543,1,0.3599964,0.205,0.0737993
93,437,18143,1,0.6183552,0.195,0.1205793
93,437,258,1.5,0.0008843,0.312,0.0002759
93,437,3543,1.5,0.5399946,0.205,0.1106989
93,437,18143,1.5,0.9275328,0.195,0.1808689
94,437,258,0.5,0.000738,0.543,0.0004007
94,437,3543,0.5,0.1978426,0.357,0.0706298
94,437,18143,0.5,0.3190805,0.34,0.1084874
94,437,258,1,0.001476,0.543,0.0008015
94,437,3543,1,0.3956852,0.357,0.1412596
94,437,18143,1,0.6381611,0.34,0.2169748
94,437,258,1.5,0.0022141,0.543,0.0012022
94,437,3543,1.5,0.5935278,0.357,0.2118894
94,437,18143,1.5,0.9572416,0.34,0.3254622
237,437,258,0.5,0,0.015,0
237,437,258,1,0,0.015,0
237,437,258,1.5,0,0.015,0
239,437,258,0.5,0,0.019,0
239,437,3543,0.5,8.7e-06,0.013,1e-07
239,437,18143,0.5,0.02596,0.012,0.0003115
239,437,258,1,0,0.019,0
239,437,3543,1,1.75e-05,0.013,2e-07
239,437,18143,1,0.05192,0.012,0.000623
239,437,258,1.5,0,0.019,0
239,437,3543,1.5,2.62e-05,0.013,3e-07
239,437,18143,1.5,0.07788,0.012,0.0009346
90,437,3543,0.5,0.0026002,0.02,5.2e-05
90,437,18143,0.5,0.0969396,0.019,0.0018419
90,437,3543,1,0.0052005,0.02,0.000104
90,437,18143,1,0.1938792,0.019,0.0036837
90,437,3543,1.5,0.0078007,0.02,0.000156
90,437,18143,1.5,0.2908189,0.019,0.0055256
95,437,3543,0.5,0.0762018,0.174,0.0132591
95,437,18143,0.5,0.2363166,0.17,0.0401738
95,437,3543,1,0.1524036,0.174,0.0265182
95,437,18143,1,0.4726332,0.17,0.0803476
95,437,3543,1.5,0.2286054,0.174,0.0397773
95,437,18143,1.5,0.7089497,0.17,0.1205215
217,437,3543,0.5,0.0375444,0.048,0.0018021
217,437,18143,0.5,0.1931178,0.045,0.0086903
217,437,3543,1,0.0750888,0.048,0.0036043
217,437,18143,1,0.3862356,0.045,0.0173806
217,437,3543,1.5,0.1126333,0.048,0.0054064
217,437,18143,1.5,0.5793534,0.045,0.0260709
218,437,3543,0.5,0.0725966,0.021,0.0015245
218,437,18143,0.5,0.2329737,0.02,0.0046595
218,437,3543,1,0.1451932,0.021,0.0030491
218,437,18143,1,0.4659475,0.02,0.0093189
218,437,3543,1.5,0.2177897,0.021,0.0045736
218,437,18143,1.5,0.6989212,0.02,0.0139784
219,437,3543,0.5,0.0754673,0.066,0.0049808
219,437,18143,0.5,0.2356433,0.062,0.0146099
219,437,3543,1,0.1509346,0.066,0.0099617
219,437,18143,1,0.4712867,0.062,0.0292198
219,437,3543,1.5,0.2264019,0.066,0.0149425
219,437,18143,1.5,0.70693,0.062,0.0438297
225,437,3543,0.5,0.0041816,0.024,0.0001004
225,437,18143,0.5,0.1089917,0.022,0.0023978
225,437,3543,1,0.0083632,0.024,0.0002007
225,437,18143,1,0.2179834,0.022,0.0047956
225,437,3543,1.5,0.0125448,0.024,0.0003011
225,437,18143,1.5,0.3269751,0.022,0.0071935
87,437,18143,0.5,0.0099675,0.011,0.0001096
87,437,18143,1,0.0199351,0.011,0.0002193
87,437,18143,1.5,0.0299026,0.011,0.0003289
220,437,18143,0.5,0.0658195,0.016,0.0010531
220,437,18143,1,0.131639,0.016,0.0021062
220,437,18143,1.5,0.1974585,0.016,0.0031593
240,437,18143,0.5,0.0871267,0.016,0.001394
240,437,18143,1,0.1742533,0.016,0.0027881
240,437,18143,1.5,0.26138,0.016,0.0041821
94,438,258,0.5,0.0101959,0.542,0.0055262
94,438,3543,0.5,0.2503948,0.453,0.1134289
94,438,18143,0.5,0.3421755,0.446,0.1526103
94,438,258,1,0.0203917,0.542,0.0110523
94,438,3543,1,0.5007897,0.453,0.2268577
94,438,18143,1,0.684351,0.446,0.3052205
94,438,258,1.5,0.0305876,0.542,0.0165785
94,438,3543,1.5,0.7511845,0.453,0.3402866
94,438,18143,1.5,1.0265264,0.446,0.4578308
95,438,258,0.5,1.12e-05,0.419,4.7e-06
95,438,3543,0.5,0.1281436,0.351,0.0449784
95,438,18143,0.5,0.2767882,0.345,0.0954919
95,438,258,1,2.24e-05,0.419,9.4e-06
95,438,3543,1,0.2562871,0.351,0.0899568
95,438,18143,1,0.5535764,0.345,0.1909838
95,438,258,1.5,3.36e-05,0.419,1.41e-05
95,438,3543,1.5,0.3844307,0.351,0.1349352
95,438,18143,1.5,0.8303645,0.345,0.2864758
218,438,258,0.5,0,0.039,0
218,438,3543,0.5,0.0424308,0.032,0.0013578
218,438,18143,0.5,0.1998042,0.032,0.0063937
218,438,258,1,0,0.039,0
218,438,3543,1,0.0848617,0.032,0.0027156
218,438,18143,1,0.3996084,0.032,0.0127875
218,438,258,1.5,0,0.039,0
218,438,3543,1.5,0.1272925,0.032,0.0040734
218,438,18143,1.5,0.5994125,0.032,0.0191812
92,438,3543,0.5,0.0107104,0.019,0.0002035
92,438,18143,0.5,0.1382575,0.019,0.0026269
92,438,3543,1,0.0214208,0.019,0.000407
92,438,18143,1,0.276515,0.019,0.0052538
92,438,3543,1.5,0.0321312,0.019,0.0006105
92,438,18143,1.5,0.4147726,0.019,0.0078807
93,438,3543,0.5,0.0595975,0.053,0.0031587
93,438,18143,0.5,0.2200014,0.052,0.0114401
93,438,3543,1,0.119195,0.053,0.0063173
93,438,18143,1,0.4400027,0.052,0.0228801
93,438,3543,1.5,0.1787924,0.053,0.009476
93,438,18143,1.5,0.6600041,0.052,0.0343202
217,438,3543,0.5,0,0.016,0
217,438,18143,0.5,0.0082596,0.019,0.0001569
217,438,3543,1,1e-07,0.016,0
217,438,18143,1,0.0165191,0.019,0.0003139
217,438,3543,1.5,1e-07,0.016,0
217,438,18143,1.5,0.0247787,0.019,0.0004708
219,438,3543,0.5,0.0394833,0.075,0.0029612
219,438,18143,0.5,0.1958346,0.074,0.0144918
219,438,3543,1,0.0789666,0.075,0.0059225
219,438,18143,1,0.3916692,0.074,0.0289835
219,438,3543,1.5,0.1184499,0.075,0.0088837
219,438,18143,1.5,0.5875039,0.074,0.0434753
220,438,18143,0.5,0.0130057,0.013,0.0001691
220,438,18143,1,0.0260114,0.013,0.0003381
220,438,18143,1.5,0.0390171,0.013,0.0005072
94,439,258,0.5,1.5e-06,0.054,1e-07
94,439,3543,0.5,0.1048687,0.087,0.0091236
94,439,18143,0.5,0.2600799,0.087,0.022627
94,439,258,1,3e-06,0.054,2e-07
94,439,3543,1,0.2097373,0.087,0.0182471
94,439,18143,1,0.5201599,0.087,0.0452539
94,439,258,1.5,4.5e-06,0.054,2e-07
94,439,3543,1.5,0.314606,0.087,0.0273707
94,439,18143,1.5,0.7802398,0.087,0.0678809
95,439,258,0.5,0.1682845,0.708,0.1191454
95,439,3543,0.5,0.3640433,0.661,0.2406326
95,439,18143,0.5,0.4109388,0.661,0.2716306
95,439,258,1,0.3365689,0.708,0.2382908
95,439,3543,1,0.7280866,0.661,0.4812652
95,439,18143,1,0.8218776,0.661,0.5432611
95,439,258,1.5,0.5048534,0.708,0.3574362
95,439,3543,1.5,1.0921299,0.661,0.7218979
95,439,18143,1.5,1.2328164,0.661,0.8148917
218,439,258,0.5,5.83e-05,0.03,1.7e-06
218,439,3543,0.5,0.1518752,0.028,0.0042525
218,439,18143,0.5,0.2922903,0.028,0.0081841
218,439,258,1,0.0001165,0.03,3.5e-06
218,439,3543,1,0.3037504,0.028,0.008505
218,439,18143,1,0.5845806,0.028,0.0163683
218,439,258,1.5,0.0001748,0.03,5.2e-06
218,439,3543,1.5,0.4556255,0.028,0.0127575
218,439,18143,1.5,0.8768708,0.028,0.0245524
219,439,258,0.5,7.86e-05,0.187,1.47e-05
219,439,3543,0.5,0.1567118,0.174,0.0272679
219,439,18143,0.5,0.2953014,0.174,0.0513824
219,439,258,1,0.0001573,0.187,2.94e-05
219,439,3543,1,0.3134236,0.174,0.0545357
219,439,18143,1,0.5906029,0.174,0.1027649
219,439,258,1.5,0.0002359,0.187,4.41e-05
219,439,3543,1.5,0.4701355,0.174,0.0818036
219,439,18143,1.5,0.8859043,0.174,0.1541473
220,439,258,0.5,0,0.021,0
220,439,3543,0.5,0.0258681,0.019,0.0004915
220,439,18143,0.5,0.1744207,0.019,0.003314
220,439,258,1,0,0.021,0
220,439,3543,1,0.0517363,0.019,0.000983
220,439,18143,1,0.3488413,0.019,0.006628
220,439,258,1.5,0,0.021,0
220,439,3543,1.5,0.0776044,0.019,0.0014745
220,439,18143,1.5,0.523262,0.019,0.009942
93,439,3543,0.5,0.0147096,0.018,0.0002648
93,439,18143,0.5,0.15013,0.018,0.0027023
93,439,3543,1,0.0294191,0.018,0.0005295
93,439,18143,1,0.3002601,0.018,0.0054047
93,439,3543,1.5,0.0441287,0.018,0.0007943
93,439,18143,1.5,0.4503901,0.018,0.008107
217,439,3543,0.5,0.0004291,0.013,5.6e-06
217,439,18143,0.5,0.0629865,0.013,0.0008188
217,439,3543,1,0.0008583,0.013,1.12e-05
217,439,18143,1,0.1259729,0.013,0.0016376
217,439,3543,1.5,0.0012874,0.013,1.67e-05
217,439,18143,1.5,0.1889594,0.013,0.0024565
95,440,258,0.5,0,0.25,0
95,440,3543,0.5,0.0249063,0.233,0.0058032
95,440,18143,0.5,0.1726474,0.215,0.0371192
95,440,258,1,0,0.25,0
95,440,3543,1,0.0498126,0.233,0.0116063
95,440,18143,1,0.3452948,0.215,0.0742384
95,440,258,1.5,0,0.25,0
95,440,3543,1.5,0.074719,0.233,0.0174095
95,440,18143,1.5,0.5179421,0.215,0.1113576
219,440,258,0.5,0.0014163,0.679,0.0009617
219,440,3543,0.5,0.2110279,0.634,0.1337917
219,440,18143,0.5,0.3258918,0.585,0.1906467
219,440,258,1,0.0028326,0.679,0.0019233
219,440,3543,1,0.4220558,0.634,0.2675834
219,440,18143,1,0.6517837,0.585,0.3812935
219,440,258,1.5,0.0042489,0.679,0.002885
219,440,3543,1.5,0.6330838,0.634,0.4013751
219,440,18143,1.5,0.9776755,0.585,0.5719402
220,440,258,0.5,0,0.071,0
220,440,3543,0.5,0.0109144,0.066,0.0007203
220,440,18143,0.5,0.1389317,0.061,0.0084748
220,440,258,1,0,0.071,0
220,440,3543,1,0.0218287,0.066,0.0014407
220,440,18143,1,0.2778634,0.061,0.0169497
220,440,258,1.5,0,0.071,0
220,440,3543,1.5,0.0327431,0.066,0.002161
220,440,18143,1.5,0.4167951,0.061,0.0254245
94,440,3543,0.5,0.0105961,0.051,0.0005404
94,440,18143,0.5,0.1378759,0.047,0.0064802
94,440,3543,1,0.0211923,0.051,0.0010808
94,440,18143,1,0.2757519,0.047,0.0129603
94,440,3543,1.5,0.0317884,0.051,0.0016212
94,440,18143,1.5,0.4136278,0.047,0.0194405
218,440,3543,0.5,0.0299985,0.016,0.00048
218,440,18143,0.5,0.1815734,0.014,0.002542
218,440,3543,1,0.0599971,0.016,0.00096
218,440,18143,1,0.3631468,0.014,0.0050841
218,440,3543,1.5,0.0899956,0.016,0.0014399
218,440,18143,1.5,0.5447202,0.014,0.0076261
11,440,18143,0.5,0.0001495,0.014,2.1e-06
11,440,18143,1,0.000299,0.014,4.2e-06
11,440,18143,1.5,0.0004485,0.014,6.3e-06
12,440,18143,0.5,0.0052587,0.022,0.0001157
12,440,18143,1,0.0105174,0.022,0.0002314
12,440,18143,1.5,0.0157761,0.022,0.0003471
13,440,18143,0.5,0.0097581,0.013,0.0001269
13,440,18143,1,0.0195162,0.013,0.0002537
13,440,18143,1.5,0.0292744,0.013,0.0003806
93,440,18143,0.5,0.0741803,0.013,0.0009643
93,440,18143,1,0.1483605,0.013,0.0019287
93,440,18143,1.5,0.2225408,0.013,0.002893
217,440,18143,0.5,0.0117103,0.015,0.0001757
217,440,18143,1,0.0234205,0.015,0.0003513
