stream_BC,pump,analytical,apportionment,method,Time,MSE.sum,KGE.sum
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2514,0.0173236020524675,0.466407197528422
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2524,0.0144332709279326,0.445028372025584
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2534.3,0.0142454424561576,0.40916607096592
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2544.7,0.0127498422983925,0.420207458109245
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2555,0.0110887885298382,0.45423087045292
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2565.3,0.0115025796663087,0.424493502988744
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2575.7,0.0128454814239471,0.398098307662175
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2586,0.0103988716323322,0.374437187148061
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2595.3,0.0112511832009585,0.378277479336918
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2604.7,0.0113511384870967,0.372853251583175
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2614,0.0120499588184876,0.360357658817788
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2624.3,0.0109456457593961,0.35240682478881
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2634.7,0.0100769311215262,0.348487459293448
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2645,0.011862676896748,0.327413361968978
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2655,0.00895692306006045,0.347488982632625
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2665,0.0105386660875594,0.329699255937433
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2675,0.00881208371795723,0.326444115790127
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2685.3,0.0108547734523818,0.303824622722466
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2695.7,0.00886290355976124,0.338351894434244
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2706,0.00940281528405017,0.315776123528569
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2716,0.0136225675597437,0.0707782799774753
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2726,0.0202815205848909,0.0555197596003515
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2736,0.0243407016234772,0.0555489313737857
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2746.3,0.0288474428665133,0.052506618377141
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2756.7,0.0298640077701653,0.0520776418711855
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2767,0.031232234475318,0.108755831968611
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2777.3,0.0349373249552142,0.0839833431477386
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2787.7,0.0356535920296889,0.151479548927737
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2798,0.0358832898273324,0.188791724331131
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2808,0.0375977722810644,0.156609705981327
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2818,0.0378812049320562,0.219729011237025
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2828,0.0384375394043747,0.216932220528374
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2838.3,0.0394299743440298,0.275659267807288
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2848.7,0.0397084751762032,0.213573217070855
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2859,0.040464609444419,0.284439296588309
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2869,0.0240731446446627,0.353522044417661
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2879,0.019023006334661,0.402028947843445
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2889,0.0141043631873526,0.446958569972798
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2899.3,0.0143730380480395,0.388526423598287
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2909.7,0.0133004847563694,0.407585332801838
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2920,0.0138701678048792,0.372070030731831
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2930.3,0.0120518431819089,0.396418441166346
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2940.7,0.0134083192812843,0.351465537284248
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2951,0.0145139912395652,0.31261439039137
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2960.3,0.0107070911214028,0.388145436134073
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2969.7,0.0113810565617747,0.394281764846214
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2979,0.0397774655945277,0.0759387019473888
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2989.3,0.0136181778614028,0.299821608728563
SFR,Intermittent,glover,Dynamic,Qf.WebSq,2999.7,0.0192217951038093,0.238153705985909
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3010,0.0122227541100853,0.356695342762304
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3020,0.00914366748007727,0.347395132458263
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3030,0.0112243003120437,0.314984988025746
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3040,0.00991580005114738,0.305084119358023
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3050.3,0.00975006528130094,0.326838988570557
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3060.7,0.0102222850061024,0.282951337610858
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3071,0.00728848528004262,0.34322785447672
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3081,0.0135526565934979,0.0836291974997347
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3091,0.0201090141058444,0.0514159789518345
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3101,0.0260911350813972,0.0242953795481659
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3111.3,0.0281739887444781,0.0298344085800173
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3121.7,0.0303191261676894,0.00824645216189401
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3132,0.0317812431529691,0.0459109912663446
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3142.3,0.0334928408371262,0.112725734448435
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3152.7,0.0343215215329327,0.129952513790641
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3163,0.0367975238569136,0.112915140975497
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3173,0.0371385058463744,0.146785245459956
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3183,0.0371918406190507,0.165440671041267
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3193,0.0382250130232703,0.244557440851118
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3203.3,0.0381890899231983,0.250848175248034
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3213.7,0.0414199721470712,0.21468158658303
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3224,0.0403588235525186,0.218496310399774
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3234,0.0249085605414996,0.305939919464419
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3244,0.0201980054959832,0.339095249029817
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3254,0.0150377619375122,0.42275228897998
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3264.3,0.0171451219116303,0.343463634061526
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3274.7,0.0135976062723914,0.39953857704524
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3285,0.0171682017352313,0.345960986108691
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3295.3,0.0151718778328243,0.313390185370202
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3305.7,0.0141731995995989,0.354649834293924
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3316,0.0159488407629991,0.321171289157062
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3325.3,0.0114176672993768,0.38416897312965
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3334.7,0.0134482049844069,0.338410062631964
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3344,0.0126768033908968,0.335407027379037
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3354.3,0.012537733652925,0.316480998344502
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3364.7,0.0107016032577497,0.334416516176237
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3375,0.0100079669296721,0.37226319286669
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3385,0.00991797098801002,0.334336675969167
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3395,0.0117575752049801,0.284924413111343
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3405,0.0104099222513821,0.303266709343049
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3415.3,0.0096020156468149,0.295330118072476
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3425.7,0.011488779363888,0.319994772403303
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3436,0.0113075231162137,0.248221769069581
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3446,0.0151161815068797,0.0280258352192732
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3456,0.0212350853491154,0.021751291362177
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3466,0.0254015136826242,0.0464937080584873
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3476.3,0.0289478059885552,-0.0278252001617629
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3486.7,0.032290155227292,0.00917386399873932
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3497,0.0316177535627472,0.0236789937700543
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3507.3,0.0321256515423659,0.0988899174009495
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3517.7,0.0358809755632816,0.0437249005003696
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3528,0.0347814659188006,0.0615178131599161
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3538,0.0361058856993326,0.143311161279116
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3548,0.03744384001149,0.147613484581349
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3558,0.0383826323989709,0.1778278878152
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3568.3,0.0407274951833295,0.175474236270982
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3578.7,0.0389770688877004,0.187997685187222
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3589,0.0410106804797686,0.235887584761344
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3599,0.0235153319028634,0.313880792677139
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3609,0.0199405235308043,0.351894251212123
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3619,0.0156758657565803,0.398027242320211
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3629.3,0.0172829288066043,0.296953118369429
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3639.7,0.0157999601728043,0.339323234165055
SFR,Intermittent,glover,Dynamic,Qf.WebSq,3650,0.0142066445203976,0.346991316620513
SFR,Intermittent,glover,LocalArea,Qf.Web,161,0.00111843529869081,0.195777530561219
SFR,Intermittent,glover,LocalArea,Qf.Web,171,0.00297607401763662,0.409422773454951
SFR,Intermittent,glover,LocalArea,Qf.Web,181,0.00354377908492458,0.551171024100357
SFR,Intermittent,glover,LocalArea,Qf.Web,191.3,0.00293017748639909,0.52481388938551
SFR,Intermittent,glover,LocalArea,Qf.Web,201.7,0.00380187568383889,0.550090191480258
SFR,Intermittent,glover,LocalArea,Qf.Web,212,0.00489542494305159,0.549749374334954
SFR,Intermittent,glover,LocalArea,Qf.Web,222.3,0.00411273432428511,0.572154776579821
SFR,Intermittent,glover,LocalArea,Qf.Web,232.7,0.00466964613855213,0.527958012035957
SFR,Intermittent,glover,LocalArea,Qf.Web,243,0.00578192106331449,0.493404681759547
SFR,Intermittent,glover,LocalArea,Qf.Web,253,0.00571193454995775,0.501325665987437
SFR,Intermittent,glover,LocalArea,Qf.Web,263,0.00568895190611678,0.491769594221736
SFR,Intermittent,glover,LocalArea,Qf.Web,273,0.00645671762171972,0.455010020498233
SFR,Intermittent,glover,LocalArea,Qf.Web,283.3,0.00608472845512227,0.47138856940542
SFR,Intermittent,glover,LocalArea,Qf.Web,293.7,0.00666187313313433,0.465302153444139
SFR,Intermittent,glover,LocalArea,Qf.Web,304,0.00708456550032394,0.453916285331698
SFR,Intermittent,glover,LocalArea,Qf.Web,314,0.00503594800888202,0.455295684734735
SFR,Intermittent,glover,LocalArea,Qf.Web,324,0.00534796170095608,0.393287475359453
SFR,Intermittent,glover,LocalArea,Qf.Web,334,0.00515330444560934,0.352858822629497
SFR,Intermittent,glover,LocalArea,Qf.Web,344.3,0.0050936752892947,0.33234135584964
SFR,Intermittent,glover,LocalArea,Qf.Web,354.7,0.00431240530936409,0.312013282362456
SFR,Intermittent,glover,LocalArea,Qf.Web,365,0.00375723598203076,0.283922712293272
SFR,Intermittent,glover,LocalArea,Qf.Web,375.3,0.00371112072064064,0.281884774111464
SFR,Intermittent,glover,LocalArea,Qf.Web,385.7,0.0033478115906135,0.263167665764738
SFR,Intermittent,glover,LocalArea,Qf.Web,396,0.0032047068000552,0.275086244568139
SFR,Intermittent,glover,LocalArea,Qf.Web,405.3,0.0033366902440084,0.204211785269515
SFR,Intermittent,glover,LocalArea,Qf.Web,414.7,0.00293602572130163,0.253392589835788
SFR,Intermittent,glover,LocalArea,Qf.Web,424,0.0025388753173762,0.215392390496968
SFR,Intermittent,glover,LocalArea,Qf.Web,434.3,0.00291575571028014,0.191560466357675
SFR,Intermittent,glover,LocalArea,Qf.Web,444.7,0.00255478748740767,0.212934026040402
SFR,Intermittent,glover,LocalArea,Qf.Web,455,0.00251049907710942,0.186773870601316
SFR,Intermittent,glover,LocalArea,Qf.Web,465,0.00301671656885955,0.120913759305507
SFR,Intermittent,glover,LocalArea,Qf.Web,475,0.00240134942572197,0.180341719923328
SFR,Intermittent,glover,LocalArea,Qf.Web,485,0.00232980763763552,0.163092996891364
SFR,Intermittent,glover,LocalArea,Qf.Web,495.3,0.00193288987415175,0.212082961025862
SFR,Intermittent,glover,LocalArea,Qf.Web,505.7,0.00193800515848308,0.191399179488239
SFR,Intermittent,glover,LocalArea,Qf.Web,516,0.00201486385337552,0.180612000683038
SFR,Intermittent,glover,LocalArea,Qf.Web,526,0.00264583033592085,0.0816128086675872
SFR,Intermittent,glover,LocalArea,Qf.Web,536,0.00395019937297145,-0.0713238683325901
SFR,Intermittent,glover,LocalArea,Qf.Web,546,0.00490322981310021,0.144651398507071
SFR,Intermittent,glover,LocalArea,Qf.Web,556.3,0.00436613475546352,0.150720482483
SFR,Intermittent,glover,LocalArea,Qf.Web,566.7,0.00558604642113084,0.147982582696592
SFR,Intermittent,glover,LocalArea,Qf.Web,577,0.00548610557888602,0.240925211411365
SFR,Intermittent,glover,LocalArea,Qf.Web,587.3,0.00639915555000651,0.26485653217612
SFR,Intermittent,glover,LocalArea,Qf.Web,597.7,0.00745899556634024,0.291346866031981
SFR,Intermittent,glover,LocalArea,Qf.Web,608,0.00795599423498599,0.274878983067358
SFR,Intermittent,glover,LocalArea,Qf.Web,618,0.00797523618674396,0.291183540408333
SFR,Intermittent,glover,LocalArea,Qf.Web,628,0.00860593480778126,0.30300672897674
SFR,Intermittent,glover,LocalArea,Qf.Web,638,0.00988340702397036,0.331441484751739
SFR,Intermittent,glover,LocalArea,Qf.Web,648.3,0.0104231483024453,0.307051542823071
SFR,Intermittent,glover,LocalArea,Qf.Web,658.7,0.0110264722708174,0.300836389243233
SFR,Intermittent,glover,LocalArea,Qf.Web,669,0.0121530887366727,0.313437574764119
SFR,Intermittent,glover,LocalArea,Qf.Web,679,0.00838691378136677,0.348187090714777
SFR,Intermittent,glover,LocalArea,Qf.Web,689,0.00824533385837259,0.337280029843535
SFR,Intermittent,glover,LocalArea,Qf.Web,699,0.00880208709103313,0.273242575211996
SFR,Intermittent,glover,LocalArea,Qf.Web,709.3,0.00840280524682204,0.255797167626675
SFR,Intermittent,glover,LocalArea,Qf.Web,719.7,0.00804305996572538,0.228956326753637
SFR,Intermittent,glover,LocalArea,Qf.Web,730,0.00803746164045633,0.187539279171992
SFR,Intermittent,glover,LocalArea,Qf.Web,740.3,0.00747832392033013,0.206784793952175
SFR,Intermittent,glover,LocalArea,Qf.Web,750.7,0.00778178132158204,0.186872821907535
SFR,Intermittent,glover,LocalArea,Qf.Web,761,0.00722113743186141,0.181999646533295
SFR,Intermittent,glover,LocalArea,Qf.Web,770.3,0.00816008490458802,0.144392141689577
SFR,Intermittent,glover,LocalArea,Qf.Web,779.7,0.00713655425391812,0.165878178933119
SFR,Intermittent,glover,LocalArea,Qf.Web,789,0.00633932835300526,0.168567237286741
SFR,Intermittent,glover,LocalArea,Qf.Web,799.3,0.005534758782067,0.165252790039204
SFR,Intermittent,glover,LocalArea,Qf.Web,809.7,0.00649719848747084,0.132181592534065
SFR,Intermittent,glover,LocalArea,Qf.Web,820,0.0059740170221967,0.125948499628869
SFR,Intermittent,glover,LocalArea,Qf.Web,830,0.00618093764075328,0.0930240222060925
SFR,Intermittent,glover,LocalArea,Qf.Web,840,0.00678228068270717,0.110489709752871
SFR,Intermittent,glover,LocalArea,Qf.Web,850,0.00589133264508661,0.0927403521474784
SFR,Intermittent,glover,LocalArea,Qf.Web,860.3,0.00534942045654858,0.11491214498888
SFR,Intermittent,glover,LocalArea,Qf.Web,870.7,0.00508444600301266,0.104532037903855
SFR,Intermittent,glover,LocalArea,Qf.Web,881,0.00493392208492751,0.100158509993769
SFR,Intermittent,glover,LocalArea,Qf.Web,891,0.00784426076849567,-0.165051754072934
SFR,Intermittent,glover,LocalArea,Qf.Web,901,0.00988475296147693,-0.157367567226226
SFR,Intermittent,glover,LocalArea,Qf.Web,911,0.00824336017977504,-0.0688861299534245
SFR,Intermittent,glover,LocalArea,Qf.Web,921.3,0.00959946598368594,0.00451603060615835
SFR,Intermittent,glover,LocalArea,Qf.Web,931.7,0.00984292689222368,0.0793125753010184
SFR,Intermittent,glover,LocalArea,Qf.Web,942,0.00906867357469933,0.132332116706321
SFR,Intermittent,glover,LocalArea,Qf.Web,952.3,0.0100613205009862,0.140909234710731
SFR,Intermittent,glover,LocalArea,Qf.Web,962.7,0.0124650528327878,0.10466228464222
SFR,Intermittent,glover,LocalArea,Qf.Web,973,0.0124306751023991,0.146604431457118
SFR,Intermittent,glover,LocalArea,Qf.Web,983,0.0128338479516654,0.166777544766408
SFR,Intermittent,glover,LocalArea,Qf.Web,993,0.0125709542431795,0.234799045944047
SFR,Intermittent,glover,LocalArea,Qf.Web,1003,0.0132056158037033,0.201455648665091
SFR,Intermittent,glover,LocalArea,Qf.Web,1013.3,0.0149034085478566,0.195900692224106
SFR,Intermittent,glover,LocalArea,Qf.Web,1023.7,0.014709370357152,0.226430005753659
SFR,Intermittent,glover,LocalArea,Qf.Web,1034,0.0167900416524529,0.199662820821497
SFR,Intermittent,glover,LocalArea,Qf.Web,1044,0.0118124564387697,0.298162099486241
SFR,Intermittent,glover,LocalArea,Qf.Web,1054,0.0119979340839816,0.255217238122708
SFR,Intermittent,glover,LocalArea,Qf.Web,1064,0.0117253129274495,0.223316651646948
SFR,Intermittent,glover,LocalArea,Qf.Web,1074.3,0.0111844580860071,0.2423599632327
SFR,Intermittent,glover,LocalArea,Qf.Web,1084.7,0.0125306358861931,0.174719199138501
SFR,Intermittent,glover,LocalArea,Qf.Web,1095,0.0133765844259556,0.167845247400057
SFR,Intermittent,glover,LocalArea,Qf.Web,1105.3,0.0108914055945707,0.168641852321903
SFR,Intermittent,glover,LocalArea,Qf.Web,1115.7,0.0132873612184338,0.131313477420356
SFR,Intermittent,glover,LocalArea,Qf.Web,1126,0.013674174869952,0.11271981087534
SFR,Intermittent,glover,LocalArea,Qf.Web,1135.3,0.0115584184564242,0.126076013997529
SFR,Intermittent,glover,LocalArea,Qf.Web,1144.7,0.0105936707832111,0.122115899685852
SFR,Intermittent,glover,LocalArea,Qf.Web,1154,0.0102842808648838,0.118195065967577
SFR,Intermittent,glover,LocalArea,Qf.Web,1164.3,0.0105802295037225,0.120215908985998
SFR,Intermittent,glover,LocalArea,Qf.Web,1174.7,0.00904340947199929,0.115397955942521
SFR,Intermittent,glover,LocalArea,Qf.Web,1185,0.0104993699344475,0.0824670404756973
SFR,Intermittent,glover,LocalArea,Qf.Web,1195,0.00997607675921591,0.105323731745898
SFR,Intermittent,glover,LocalArea,Qf.Web,1205,0.00898591138500071,0.105864871205852
SFR,Intermittent,glover,LocalArea,Qf.Web,1215,0.00988642841109309,0.0752819691262618
SFR,Intermittent,glover,LocalArea,Qf.Web,1225.3,0.0103814989129119,0.0736905169276341
SFR,Intermittent,glover,LocalArea,Qf.Web,1235.7,0.00790598011129567,0.0517468680570812
SFR,Intermittent,glover,LocalArea,Qf.Web,1246,0.0097441521416184,0.0477492495713688
SFR,Intermittent,glover,LocalArea,Qf.Web,1256,0.0107820764820478,-0.136053083747787
SFR,Intermittent,glover,LocalArea,Qf.Web,1266,0.0116443974292715,-0.157920136435224
SFR,Intermittent,glover,LocalArea,Qf.Web,1276,0.0115421205715637,-0.143491729868783
SFR,Intermittent,glover,LocalArea,Qf.Web,1286.3,0.0112108016508992,-0.0727619041940655
SFR,Intermittent,glover,LocalArea,Qf.Web,1296.7,0.0118315273594201,0.0078566745548978
SFR,Intermittent,glover,LocalArea,Qf.Web,1307,0.0137514902136434,-0.02720542552168
SFR,Intermittent,glover,LocalArea,Qf.Web,1317.3,0.0136564464306448,0.110989828891026
SFR,Intermittent,glover,LocalArea,Qf.Web,1327.7,0.0137698182676263,0.0826422780691436
SFR,Intermittent,glover,LocalArea,Qf.Web,1338,0.0144069059454158,0.136587333310119
SFR,Intermittent,glover,LocalArea,Qf.Web,1348,0.0154456944493713,0.11784476637196
SFR,Intermittent,glover,LocalArea,Qf.Web,1358,0.0175712999006564,0.0897275198982241
SFR,Intermittent,glover,LocalArea,Qf.Web,1368,0.0158730079432827,0.177903357933645
SFR,Intermittent,glover,LocalArea,Qf.Web,1378.3,0.0177700739595977,0.14647944750143
SFR,Intermittent,glover,LocalArea,Qf.Web,1388.7,0.017618777087826,0.193157805924961
SFR,Intermittent,glover,LocalArea,Qf.Web,1399,0.0182086394237149,0.186396284354747
SFR,Intermittent,glover,LocalArea,Qf.Web,1409,0.0170786337635928,0.204699958060156
SFR,Intermittent,glover,LocalArea,Qf.Web,1419,0.0161577998055931,0.210432769720972
SFR,Intermittent,glover,LocalArea,Qf.Web,1429,0.0174171006244591,0.176310081365277
SFR,Intermittent,glover,LocalArea,Qf.Web,1439.3,0.0167299478808914,0.1518329263973
SFR,Intermittent,glover,LocalArea,Qf.Web,1449.7,0.0151082997324728,0.16717224200273
SFR,Intermittent,glover,LocalArea,Qf.Web,1460,0.0152572119506971,0.140486848767533
SFR,Intermittent,glover,LocalArea,Qf.Web,1470.3,0.0165667213210308,0.091968379575281
SFR,Intermittent,glover,LocalArea,Qf.Web,1480.7,0.0152623623326311,0.114409700088826
SFR,Intermittent,glover,LocalArea,Qf.Web,1491,0.0156648691883552,0.10257781961006
SFR,Intermittent,glover,LocalArea,Qf.Web,1500.3,0.0148385836565091,0.0943412814823944
SFR,Intermittent,glover,LocalArea,Qf.Web,1509.7,0.0156263267893463,0.0860326950483771
SFR,Intermittent,glover,LocalArea,Qf.Web,1519,0.0136391746975806,0.120682168490994
SFR,Intermittent,glover,LocalArea,Qf.Web,1529.3,0.0138113503417139,0.109014036240412
SFR,Intermittent,glover,LocalArea,Qf.Web,1539.7,0.0141086920074758,0.0557390350960872
