"agency","site","datetime","ground_elev_ft","water_elev_ft","wtd_ft","lon","lat","well_depth_ft","well_use","catchment"
"CA-DWR","389812N1230889W001",2015-10-20 00:00:00,522.83,514.73,8.10000000000002,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2016-03-16 00:00:00,522.83,516.88,5.95000000000005,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2016-10-25 00:00:00,522.83,514.68,8.14999999999998,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2017-03-29 00:00:00,522.83,517.28,5.55000000000007,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389882N1231186W001",1966-08-23 00:00:00,492.83,480.53,12.3,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1967-03-22 00:00:00,492.83,485.23,7.60000000000002,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1968-04-10 00:00:00,492.83,481.53,11.3,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1969-03-19 00:00:00,492.83,482.83,10,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1969-10-08 00:00:00,492.83,480.33,12.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1970-03-26 00:00:00,492.83,482.63,10.2,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1970-10-07 00:00:00,492.83,479.63,13.2,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1971-03-11 00:00:00,492.83,481.33,11.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1971-10-05 00:00:00,492.83,480.53,12.3,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1972-03-08 00:00:00,492.83,483.53,9.30000000000001,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1972-10-11 00:00:00,492.83,480.93,11.9,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1973-03-19 00:00:00,492.83,484.63,8.19999999999999,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1973-10-04 00:00:00,492.83,480.53,12.3,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1974-03-12 00:00:00,492.83,485.23,7.60000000000002,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1974-10-09 00:00:00,492.83,481.13,11.7,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1975-03-26 00:00:00,492.83,489.13,3.69999999999999,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1975-10-07 00:00:00,492.83,481.13,11.7,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1976-03-18 00:00:00,492.83,481.13,11.7,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1976-10-05 00:00:00,492.83,480.73,12.1,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1977-03-10 00:00:00,492.83,479.93,12.9,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1977-10-12 00:00:00,492.83,479.63,13.2,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1978-03-15 00:00:00,492.83,485.43,7.39999999999998,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1978-10-04 00:00:00,492.83,479.73,13.1,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1979-04-03 00:00:00,492.83,482.63,10.2,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1979-10-03 00:00:00,492.83,479.93,12.9,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1980-03-19 00:00:00,492.83,482.93,9.89999999999998,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1980-10-08 00:00:00,492.83,480.03,12.8,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1981-03-24 00:00:00,492.83,481.33,11.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1981-10-06 00:00:00,492.83,479.93,12.9,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1982-03-16 00:00:00,492.83,482.63,10.2,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1982-10-05 00:00:00,492.83,479.23,13.6,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1983-04-12 00:00:00,492.83,483.23,9.60000000000002,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1983-10-18 00:00:00,492.83,479.63,13.2,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1984-03-22 00:00:00,492.83,482.23,10.6,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1984-10-16 00:00:00,492.83,479.33,13.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1985-04-02 00:00:00,492.83,482.23,10.6,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1985-10-29 00:00:00,492.83,479.33,13.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1986-04-02 00:00:00,492.83,481.33,11.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1986-10-15 00:00:00,492.83,479.13,13.7,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1987-04-22 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1987-10-20 00:00:00,492.83,478.63,14.2,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1988-04-14 00:00:00,492.83,479.33,13.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1988-11-01 00:00:00,492.83,478.73,14.1,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1989-04-25 00:00:00,492.83,481.43,11.4,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1989-11-29 00:00:00,492.83,478.93,13.9,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1990-04-12 00:00:00,492.83,478.23,14.6,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1990-11-20 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1991-04-25 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1991-09-27 00:00:00,492.83,478.53,14.3,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1992-04-30 00:00:00,492.83,479.43,13.4,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1992-12-30 00:00:00,492.83,480.13,12.7,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1993-06-23 00:00:00,492.83,479.23,13.6,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1993-12-07 00:00:00,492.83,478.33,14.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1994-04-26 00:00:00,492.83,478.33,14.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1994-10-26 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1995-05-31 00:00:00,492.83,479.73,13.1,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1995-10-13 00:00:00,492.83,478.03,14.8,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1996-05-30 00:00:00,492.83,479.93,12.9,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1996-12-20 00:00:00,492.83,481.33,11.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1997-04-24 00:00:00,492.83,479.03,13.8,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1997-11-20 00:00:00,492.83,477.83,15,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1998-05-27 00:00:00,492.83,480.13,12.7,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1998-11-23 00:00:00,492.83,479.33,13.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1999-04-28 00:00:00,492.83,480.63,12.2,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",1999-12-14 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2000-04-26 00:00:00,492.83,478.43,14.4,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2000-11-15 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2001-05-16 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2001-10-18 00:00:00,492.83,476.43,16.4,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2002-04-08 00:00:00,492.83,479.23,13.6,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2002-10-07 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2003-04-09 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2003-11-20 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2004-03-22 00:00:00,492.83,480.13,12.7,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2004-10-28 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2005-04-12 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2005-09-26 00:00:00,492.83,477.73,15.1,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2006-03-20 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2007-04-04 00:00:00,492.83,488.63,4.19999999999999,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2007-10-24 00:00:00,492.83,477.83,15,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2008-04-15 00:00:00,492.83,478.33,14.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2008-11-19 00:00:00,492.83,477.33,15.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2009-05-26 00:00:00,492.83,477.13,15.7,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2009-12-16 00:00:00,492.83,NA,NA,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2010-04-29 00:00:00,492.83,481.23,11.6,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2010-11-16 00:00:00,492.83,478.23,14.6,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2011-05-25 00:00:00,492.83,478.23,14.6,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2011-12-15 00:00:00,492.83,477.53,15.3,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2012-05-03 00:00:00,492.83,478.93,13.9,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2012-11-27 00:00:00,492.83,477.53,15.3,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2013-04-24 00:00:00,492.83,477.03,15.8,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2013-12-10 00:00:00,492.83,476.13,16.7,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2014-03-04 00:00:00,492.83,478.53,14.3,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2014-03-04 00:00:00,492.83,478.53,14.3,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2014-10-23 00:00:00,492.83,475.93,16.9,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2015-03-25 00:00:00,492.83,478.03,14.8,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2015-10-20 00:00:00,492.83,476.63,16.2,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2016-03-16 00:00:00,492.83,489.53,3.30000000000001,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2016-10-25 00:00:00,492.83,477.23,15.6,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","389882N1231186W001",2017-03-29 00:00:00,492.83,481.33,11.5,-123.1186,38.9882,52,"Irrigation","Adjacent"
"CA-DWR","390047N1233685W001",2012-01-30 16:30:00,402.92,388.2,14.72,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2012-03-28 12:20:00,402.92,393.41,9.51000000000005,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2012-04-24 11:35:00,402.92,391.56,11.36,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2012-05-02 00:00:00,402.92,390.02,12.9,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2012-05-30 11:50:00,402.92,386.67,16.25,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2012-07-03 13:15:00,402.92,383.92,19,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2012-08-23 13:55:00,402.92,377.49,25.43,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2012-09-25 13:50:00,402.92,377.03,25.89,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2012-10-15 13:00:00,402.92,376.93,25.99,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2012-11-27 00:00:00,402.92,382.52,20.4,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2012-12-10 15:14:00,402.92,390.9,12.02,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-01-29 13:50:00,402.92,390.8,12.12,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-02-27 12:10:00,402.92,387.86,15.06,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-03-27 15:55:00,402.92,387.97,14.95,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-04-25 00:00:00,402.92,385.92,17,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-05-22 12:43:00,402.92,383.28,19.64,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-07-31 12:50:00,402.92,376.2,26.72,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-08-27 14:52:00,402.92,374.05,28.87,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-09-24 14:25:00,402.92,373.68,29.24,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-10-29 16:45:00,402.92,374.71,28.21,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-11-14 14:20:00,402.92,375.6,27.32,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-12-11 00:00:00,402.92,376.92,26,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2013-12-17 12:02:00,402.92,377.37,25.55,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2014-01-13 16:10:00,402.92,378.05,24.87,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2014-02-25 14:43:00,402.92,382.55,20.37,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2014-03-17 14:20:00,402.92,387.8,15.12,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2014-10-22 00:00:00,402.92,374.82,28.1,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2015-03-25 00:00:00,402.92,388.32,14.6,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2015-10-21 00:00:00,402.92,374.02,28.9,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2016-03-17 00:00:00,402.92,395.58,7.34000000000003,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2016-10-26 00:00:00,402.92,377.88,25.04,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W001",2017-03-28 00:00:00,402.92,393.98,8.94,-123.3685,39.0047,48,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-01-30 16:33:00,402.92,383.73,19.19,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-03-28 12:23:00,402.92,387.25,15.67,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-04-24 11:37:00,402.92,387.08,15.84,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-05-02 00:00:00,402.92,386.12,16.8,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-05-30 11:51:00,402.92,380.8,22.12,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-07-03 13:17:00,402.92,377.76,25.16,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-08-23 13:59:00,402.92,371.07,31.85,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-09-25 13:51:00,402.92,370.49,32.43,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-10-15 13:02:00,402.92,371.16,31.76,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-11-27 00:00:00,402.92,378.42,24.5,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2012-12-10 15:17:00,402.92,385.27,17.65,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-01-29 13:55:00,402.92,386.21,16.71,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-02-27 12:12:00,402.92,383.95,18.97,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-03-27 16:00:00,402.92,383.98,18.94,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-04-25 00:00:00,402.92,381.82,21.1,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-05-22 12:45:00,402.92,378.21,24.71,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-07-31 12:51:00,402.92,369.61,33.31,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-08-27 14:54:00,402.92,365.89,37.03,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-09-24 14:28:00,402.92,367.79,35.13,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-10-29 16:47:00,402.92,370.17,32.75,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-11-14 14:22:00,402.92,370.5,32.42,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-12-11 00:00:00,402.92,373.42,29.5,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2013-12-17 12:15:00,402.92,373.31,29.61,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2014-01-13 16:12:00,402.92,375.25,27.67,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2014-02-25 14:45:00,402.92,378.94,23.98,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2014-03-05 00:00:00,402.92,380.82,22.1,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2014-03-17 14:22:00,402.92,383.3,19.62,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2014-10-22 00:00:00,402.92,370.62,32.3,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2015-03-25 00:00:00,402.92,384.92,18,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2015-10-21 00:00:00,402.92,369.22,33.7,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2016-03-17 00:00:00,402.92,390.22,12.7,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2016-10-26 00:00:00,402.92,373.32,29.6,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390047N1233685W002",2017-03-28 00:00:00,402.92,388.32,14.6,-123.3685,39.0047,168,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-01-30 16:41:00,379.92,372.7,7.22000000000003,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-03-28 12:32:00,379.92,377.25,2.67000000000002,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-04-24 11:45:00,379.92,376.99,2.93000000000001,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-05-02 00:00:00,379.92,376.12,3.80000000000001,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-05-30 12:06:00,379.92,373.77,6.15000000000003,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-07-03 13:32:00,379.92,371.83,8.09000000000003,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-08-23 14:17:00,379.92,368.6,11.32,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-09-25 14:05:00,379.92,367.06,12.86,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-10-15 13:17:00,379.92,366.64,13.28,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-11-27 00:00:00,379.92,369.42,10.5,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2012-12-10 15:24:00,379.92,374.54,5.38,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-01-29 14:05:00,379.92,376.57,3.35000000000002,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-02-27 12:27:00,379.92,375.46,4.46000000000004,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-03-27 16:12:00,379.92,375.85,4.06999999999999,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-04-25 00:00:00,379.92,374.52,5.39999999999998,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-05-22 12:55:00,379.92,372.8,7.12,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-07-31 13:06:00,379.92,368.71,11.21,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-08-27 15:12:00,379.92,367.09,12.83,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-09-24 14:42:00,379.92,366.74,13.18,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-10-29 16:59:00,379.92,358.85,21.07,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-11-14 14:35:00,379.92,365.96,13.96,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-12-11 00:00:00,379.92,365.82,14.1,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2013-12-17 12:38:00,379.92,365.72,14.2,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2014-01-13 16:32:00,379.92,365.22,14.7,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2014-02-25 14:55:00,379.92,368.8,11.12,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2014-03-05 00:00:00,379.92,371.82,8.10000000000002,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2014-03-17 14:32:00,379.92,374.6,5.31999999999999,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2014-10-22 00:00:00,379.92,365.92,14,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2015-03-25 00:00:00,379.92,375.22,4.69999999999999,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2015-10-21 00:00:00,379.92,365.72,14.2,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2016-03-17 00:00:00,379.92,378.25,1.67000000000002,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2016-10-26 00:00:00,379.92,367.75,12.17,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W001",2017-03-28 00:00:00,379.92,377.85,2.06999999999999,-123.3775,39.0106,150,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2012-01-30 16:40:00,379.92,374.22,5.69999999999999,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2012-03-28 12:30:00,379.92,378.95,0.970000000000027,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2012-04-24 11:43:00,379.92,377.65,2.27000000000004,-123.3775,39.0106,40,"Observation","Navarro"
